S0
270.85
264.85
258.8
251.8
244.85
240.85
235.9
230.9
225.95
220.0
217.9
212.95
209.85
205.8
199.0
195.9
192.95
189.0
185.95
183.9
179.9
176.0
174.0
171.0
168.0
163.95
159.95
158.9
156.0
154.0
151.0
148.95
146.0
144.0
142.95
139.95
138.0
135.0
133.0
132.9
129.0
128.95
128.9
126.95
124.95
122.9
121.0
118.95
117.95
115.9
112.95
112.9
110.95
