g_r80
0.9071732073438363
0.9096469740985302
0.9055057624312125
0.897953244491074
0.8900819919645953
0.8979960001582405
0.8861393055185354
0.8877809625746642
0.8673415059541117
0.909451612468538
0.8923955486976551
0.8917727253639105
0.907332813668626
0.8832803891088907
0.8913123053502603
0.8923940474684852
0.8941974737136724
0.8511260526123616
0.8947829849483705
0.8650562434781321
0.8748786079601025
0.8834670324541941
0.8826199372714015
0.8500683795217189
0.8709600455087778
0.8655158303966142
0.8547078401756187
0.8700825132584793
0.8552634842717561
0.8896925245447034
0.8975577039845644
0.8320557481305275
0.8458627329139954
0.851321891664971
0.9080644356776773
0.8142348415163574
0.8499666266332957
0.8374916974076589
0.8372744055380476
0.8489949098451557
0.8500945384118219
0.8036255455085419
0.856195372360661
0.8249462205254063
0.8796562462674662
0.8002996780457714
0.7897347013341316
0.8303840045426762
0.8151838548608905
0.8152353817998672
0.8252891716205915
0.8193232116144373
0.8127709212038605
