S0
301.0
292.0
285.0
279.0
273.5
267.0
260.5
256.0
250.5
246.5
241.0
237.0
232.0
228.0
223.0
218.0
214.5
210.5
207.0
203.0
199.5
197.0
193.0
189.5
186.0
184.5
180.5
178.0
175.5
174.0
170.0
168.0
165.0
163.0
159.5
159.0
155.5
154.0
150.0
148.0
147.0
144.5
143.0
141.0
139.0
137.0
135.0
133.5
131.0
129.5
128.0
126.0
124.0
