S0
328.25
321.05
315.0
307.0
300.05
296.1
289.15
280.25
276.25
273.15
267.15
261.0
256.1
253.0
247.0
242.1
238.0
234.05
230.1
226.05
222.1
221.05
216.05
211.05
208.05
204.05
202.0
199.05
194.0
191.05
187.05
184.05
181.05
180.0
177.05
175.0
172.0
168.0
166.05
163.1
162.05
159.05
156.0
154.0
152.05
152.0
149.0
147.0
145.0
144.0
141.0
140.0
138.1
