model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-1179.253678003408,2372.507356006816,0.0,0.999664449727423
Cell_num_prolif_no_shed,6,-1188.253081165857,2388.506162331714,15.998806324898396,0.000335550272576993
no_prolif_no_shed,5,-1815.0089385382628,3640.0178770765256,1267.5105210697097,5.800183325626959e-276
