model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-1076.1789405741324,2166.357881148265,0.0,1.0
no_prolif_no_shed,5,-1215.969649726522,2441.939299453044,275.58141830477916,1.4396448154893443e-60
Cell_num_prolif_no_shed,6,-1355.3939814318758,2722.7879628637515,556.4300817154867,1.4884798950592693e-121
