step,num_clusters_mean,num_clusters_lower_95,num_clusters_upper_95,mean_cluster_size_mean,mean_cluster_size_lower_95,mean_cluster_size_upper_95,mean_squared_cluster_size_mean,mean_squared_cluster_size_lower_95,mean_squared_cluster_size_upper_95
1,661.18,643.475,676.525,1.2247164016879069,1.194791538637122,1.2646579143713996,1.7221356698472554,1.6169379084967321,1.85748271182997
2,601.43,582.425,618.0,1.361552047125808,1.3190156331135623,1.4112595931671892,2.292304780170383,2.1134432921447486,2.5289058899034393
3,560.36,542.475,579.0,1.4772538694921702,1.4257216876387862,1.5320339028368224,2.8340265064805816,2.5729222942688104,3.1239076024091577
4,527.04,505.0,548.525,1.5881318992180231,1.5148837302062144,1.6642436149312376,3.4006501865955325,3.065605789191723,3.86741818604561
5,500.17,480.0,519.05,1.6918108559248557,1.610024252597566,1.7838698026779423,3.9780896273442927,3.605785486984587,4.4864053055889395
6,476.78,456.475,496.0,1.7947270555115125,1.7167682926829269,1.8980811403508773,4.582864498791588,4.074930001696928,5.201955909282997
7,455.48,435.475,476.525,1.900722623523534,1.8046314280429152,1.9991827702380573,5.252896209878291,4.667294826735726,6.054544502449084
8,436.18,418.0,457.04999999999995,2.0065221577549837,1.9014324143048777,2.1134248210023867,5.959067511749378,5.265160345366537,6.907338902147971
9,419.31,399.95,438.0,2.110019248962625,2.0044658957891737,2.2382663747143945,6.713623829429423,6.004466978760839,7.787954791207005
10,403.63,381.475,426.525,2.217767909472217,2.0977284204801494,2.3516378567913385,7.529868868274848,6.660046728971963,8.735453988592544
11,389.46,367.475,411.09999999999997,2.3250056003915067,2.194956898346729,2.478235875992811,8.388903367762573,7.379297820823244,9.784232684538049
12,375.79,353.9,396.525,2.435761298352124,2.293303299492386,2.581655844155844,9.333037469514487,8.148200581395349,10.852133873850866
13,363.1,338.85,382.0,2.5500373543275945,2.412942879304136,2.723611111111111,10.359627288422919,9.222292957587076,12.059958217270193
14,351.72,328.8,371.525,2.6623914835446043,2.5201398476248915,2.857830080367394,11.407202329570666,10.123823461891645,13.510339506172839
15,340.72,318.85,361.04999999999995,2.779768356192102,2.615703539335568,2.983337919647771,12.531087772659559,11.014605872666554,14.86740506329114
16,330.5,309.95,349.525,2.898206486824421,2.7285947521865888,3.11974006637923,13.752052512476036,12.070200278869313,16.241670208459826
17,320.27,296.95,339.525,3.0235743863565103,2.84051220160326,3.2842923410975127,15.099652228206283,13.021045906829489,18.49665002176054
18,311.4,292.475,328.0,3.1461072655968763,2.959935185185185,3.3787763538652333,16.482183344571396,14.220698317307692,19.619345708815448
19,303.03,284.475,319.525,3.2686793765343816,3.0873568925233643,3.52402057079318,17.920969515118042,15.38749850227654,21.51589788732394
20,295.51,277.0,311.04999999999995,3.3895585851062573,3.185361513486513,3.6482851985559566,19.37292126796259,16.774069579288025,22.99259442568223
21,288.38,272.0,305.525,3.5133890716956957,3.301926470588235,3.7703125,20.975442567203817,18.123827181208053,24.563996245583038
22,281.0,264.375,296.525,3.647026813749181,3.4136930019532565,3.940823255282042,22.73319667378421,19.67219500203445,26.798124101117377
23,273.76,257.475,293.0,3.7835019194589683,3.512778180373089,4.050462206712207,24.58161674866585,21.463076367095802,28.571336107921926
24,267.08,251.0,285.04999999999995,3.9212854523188656,3.6349171741473074,4.219001944976001,26.559855239167188,22.447734384587065,31.473631840796013
25,260.76,245.0,278.0,4.060658805480615,3.790146361171932,4.350989010989011,28.620385219241943,24.07405244149281,33.803446335276426
26,254.28,239.0,270.0,4.2110131942314135,3.9305741039489375,4.5335774058577405,30.886003603283125,26.158980926203565,36.5251963616094
27,248.79,232.425,266.0,4.3514464536886015,4.03776495782527,4.727707930367505,33.132886875717354,27.669120247568525,39.25774379129643
28,243.4,227.0,260.525,4.498054131419141,4.176080179679402,4.877686745834131,35.59353868472829,29.442511598323854,42.232574887992
29,237.8,222.0,254.52499999999998,4.6545303492829015,4.276161839179842,4.997879464285714,38.29078351336792,30.862615986539026,45.02320202020202
