step,num_clusters,mean_cluster_size,mean_squared_cluster_size
71,95.08,16.150457719463017,508.904877775024
72,91.36,17.565196476037197,601.3417813041483
73,89.0,18.800528881681874,678.0716611776644
74,87.28,19.96784857179626,749.5700026487025
75,85.55,21.185520916618117,824.8396874124592
76,83.75,22.4750191310772,907.7297327760697
77,82.26,23.729145805942494,993.3755629125299
78,80.9,24.99182994871057,1081.5432671264539
79,79.65,26.26018099565116,1169.3058722764933
80,78.3,27.597443492833428,1269.8934392275892
81,77.01,28.95747036038179,1380.8335868204217
82,76.04,30.232115197942047,1483.2713776868757
83,74.99,31.570178252868832,1600.6821302472827
84,73.95,32.93100219781196,1713.5312081202314
85,73.03,34.27312599097371,1834.5611398934714
86,72.02,35.696028459355865,1969.6976416824918
87,71.03,37.14175936790453,2106.829113033243
88,70.01,38.616108235743525,2253.0937511401235
89,69.02,40.11866806273608,2406.113294059595
90,68.1,41.61832271915107,2572.9615298157555
91,67.12,43.181791931492995,2753.4782912633023
92,66.32,44.66362442025548,2921.0341872157423
93,65.47,46.20646338487493,3092.0547618110286
94,64.56,47.832188005031455,3287.912774335717
95,63.78,49.39748411251259,3478.970297514357
96,63.25,50.78236084990342,3651.9719895285552
97,62.69,52.20342769226156,3831.0783101547813
98,61.92,53.831532953717996,4048.8918813026226
99,61.29,55.36100976395439,4259.349043695087
100,60.51,57.06435477068736,4512.346441835907
101,59.7,58.82554674466192,4779.582029232177
102,59.01,60.490293082929554,5030.919220629951
103,58.36,62.15854754327916,5313.8297927972635
104,57.73,63.81637713716463,5571.689604222705
105,57.01,65.61515437195513,5890.02292509362
106,56.41,67.31528076695166,6179.42287823873
107,55.82,69.01651185677581,6463.747342728195
108,55.18,70.80899114941971,6811.444034794434
109,54.46,72.74067584005844,7149.573117913861
110,54.06,74.29827931051572,7444.926142890687
111,53.42,76.19439189272921,7824.2917852575165
112,52.98,77.82485669086,8104.589278936903
113,52.41,79.67731821875199,8478.150814668
114,51.82,81.55287443509019,8863.795969224475
115,51.14,83.61893069713032,9333.951706231479
116,50.72,85.28507794724177,9662.14388589602
117,50.34,86.93916715130406,10026.164241926412
118,49.86,88.79937180175429,10466.434121404838
119,49.42,90.62142605108146,10889.46129107036
120,49.01,92.37250515829908,11323.576536289023
121,48.57,94.222989496191,11783.605811124378
122,48.01,96.33001835926353,12279.339741603959
123,47.56,98.23103246454248,12783.05628216844
124,47.04,100.31152685748798,13329.922280405615
125,46.68,102.07675500535981,13816.538424345239
126,46.29,103.89551232179572,14249.891197782723
127,45.92,105.73907569733232,14789.709171807277
128,45.52,107.65386878598301,15294.094942003187
129,45.07,109.74237238213857,15864.899260168764
130,44.66,111.75376956458537,16399.869715809164
131,44.23,113.81853053587551,16958.228470862203
132,43.83,115.88397497920096,17537.714703473524
133,43.41,118.02436610392311,18204.305036409267
134,43.11,119.86804807708876,18767.53383484168
135,42.79,121.76537531636302,19297.740236636506
136,42.52,123.5032619635672,19840.57174988134
137,42.19,125.44928655166166,20478.71158001465
138,41.93,127.23450490309459,21071.207826641174
139,41.58,129.2947117111025,21748.828195776256
140,41.25,131.33050813212105,22444.9700793408
141,40.86,133.58294653546838,23229.907755907258
142,40.58,135.5046602506895,23891.16527214314
143,40.27,137.53957776045286,24556.57770337518
144,39.95,139.66185463638487,25294.820540223252
