step,num_clusters,mean_cluster_size,mean_squared_cluster_size
71,95.31,15.443054556831825,477.6602013334609
72,91.75,16.124195335549317,534.4906970396019
73,89.63,16.58990103181803,574.1495065084807
74,88.08,16.97137682786799,607.3886268922188
75,86.55,17.363680791217202,644.0423590537229
76,85.46,17.67324409374203,668.1192808826778
77,84.36,17.992897830829857,693.8906938308968
78,83.15,18.351343806001974,722.0820256393665
79,82.24,18.646870603492395,744.6225274068588
80,81.4,18.934049842793115,770.1719533035171
81,80.54,19.231277716576358,797.079204527943
82,79.59,19.560856613236098,826.7078342941858
83,78.89,19.82968145195197,851.1741571476974
84,78.07,20.1409067196685,881.8426988033738
85,77.47,20.404511180279133,907.7421660818795
86,76.78,20.694408633087573,933.7932626300767
87,76.01,21.014007218388894,964.6875138025988
88,75.34,21.307399723738705,994.0780657919898
89,74.69,21.604187509954706,1024.0476494552743
90,74.01,21.904696364699426,1052.5698843779421
91,73.45,22.175275052310734,1076.828054288215
92,73.0,22.423971622008445,1103.1231900441294
93,72.34,22.747083348141622,1133.777003153424
94,71.75,23.04994848526618,1161.958670837356
95,71.24,23.333149219244195,1189.06620411926
96,70.7,23.63154103612283,1220.8397583055028
97,70.24,23.897992337216525,1250.0854102356989
98,69.76,24.183882645157755,1284.391610067109
99,69.31,24.460069779533878,1313.9093884123247
100,68.72,24.79235869394742,1348.530039673034
101,68.29,25.075827753179087,1379.4381305927395
102,67.77,25.395943945072624,1416.0185020447236
103,67.28,25.711192060085686,1454.8214468015206
104,66.81,26.017044561475778,1488.6656509159125
105,66.31,26.343207889634144,1523.972552050827
106,65.83,26.673634674294995,1564.9381148621396
107,65.41,26.97327973770388,1603.3077685697147
108,64.96,27.295408678232057,1645.8590244950651
109,64.47,27.639022884106783,1689.4729545998098
110,63.99,27.99641535578456,1733.918539232022
111,63.68,28.27413514865048,1767.0085615072137
112,63.32,28.58594922583387,1803.924275158623
113,62.96,28.890824215051904,1839.7513322826023
114,62.66,29.168810778410148,1876.9762363109676
115,62.39,29.447392567046563,1913.0216094503821
116,62.18,29.7037874104523,1949.5711773044445
117,61.91,29.984687588448146,1990.3415415812713
118,61.5,30.32688741592523,2036.8594683580409
119,61.1,30.671907442593515,2078.0586197906246
120,60.57,31.095366323773987,2133.273157494781
121,60.14,31.472695943360492,2191.7529451513824
122,59.77,31.826557510477805,2238.033845264098
123,59.57,32.08421569417119,2273.7895880726296
124,59.3,32.39970003726627,2322.3172312127285
125,58.96,32.75232019337032,2373.5723174229115
126,58.67,33.08623017087681,2423.252505995718
127,58.35,33.41900397439597,2468.763378805129
128,58.04,33.758056190267496,2523.9715009340584
129,57.72,34.1219495220273,2591.5231718678992
130,57.46,34.45423750238131,2637.8351714607907
131,57.14,34.81597169052384,2691.1274812146753
132,56.63,35.30034576686264,2762.5621848695273
133,56.31,35.69058407571759,2826.663139744786
134,55.9,36.126838935083384,2890.2229780349485
135,55.63,36.497472361202895,2946.4560438108974
136,55.39,36.83874107044914,2999.2190061713127
137,55.09,37.228807642989366,3063.0106226869407
138,54.9,37.54325225103181,3112.9643365311263
139,54.6,37.94816421926827,3186.6561028028045
140,54.25,38.37754358862061,3256.183925760688
141,53.94,38.803242369141195,3321.151491388878
142,53.64,39.22491147354374,3405.0726921923865
143,53.36,39.623155305051675,3471.643105708456
144,53.05,40.07211469984946,3551.168753971515
