model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-822.9016893389683,1657.8033786779365,0.0,0.731058639521789
Cell_num_prolif_cst_shed,7,-822.9016896486737,1659.8033792973474,2.000000619410912,0.26894136047821104
no_prolif_no_shed,5,-952.0217460934869,1914.0434921869737,256.2401135090372,1.6677023635944523e-56
