step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,682.25,1.1857246984295025,1.5909164960294808
2,624.55,1.3113304976869673,2.089359940696509
3,584.67,1.4169460699324778,2.561326553385216
4,552.25,1.5173481042445527,3.0596259108888795
5,525.6,1.6120920903544187,3.560285373364715
6,502.46,1.7054342635704802,4.0938480701833875
7,481.31,1.7993243202457478,4.679234108864152
8,462.56,1.892881941222022,5.29579179952167
9,445.12,1.9893607345604105,5.956629492641943
10,429.14,2.0868119081623018,6.658812644124238
11,414.14,2.1861194005248965,7.411228015921447
12,400.53,2.2864446522360655,8.24421825591476
13,387.8,2.3873007048501567,9.101421511448677
14,374.89,2.497093125539671,10.084723817909541
15,363.42,2.6052590384214467,11.102463425713811
16,353.06,2.7111997913734256,12.124768449518099
17,342.94,2.8215134197023213,13.257232448994932
18,333.37,2.935177394834457,14.500743432527248
19,324.2,3.051160207680833,15.766641990143999
20,315.28,3.1738166077042753,17.18003416695566
21,306.93,3.297288324320294,18.70623471164674
22,299.01,3.4225439508969786,20.301079971466983
23,291.37,3.5511424284518545,22.058371305162158
24,284.15,3.681363381964475,23.892313900830395
25,277.2,3.813855421813995,25.816303040853075
26,270.66,3.948888496228532,27.846460425217046
27,264.59,4.083776582283473,29.919460563284016
28,258.63,4.225610046675106,32.249729903822725
29,253.03,4.365170046731034,34.55333993031582
30,247.47,4.512781231345885,37.04364782868583
31,242.18,4.664561797505827,39.654851840233356
32,237.31,4.8111896243298995,42.42106265866314
33,232.4,4.969492766346072,45.43743761589719
34,227.66,5.128912300183238,48.57452071052963
35,223.02,5.293744334805899,52.009518625410216
36,218.65,5.459369809371731,55.580974424153865
37,214.32,5.630371454587816,59.47054500355817
38,210.33,5.798175655924735,63.325141335537
39,206.14,5.983663537215332,67.50753219268611
40,202.42,6.161891832271795,71.78139971085548
41,199.02,6.338557156822886,76.28300918769929
42,195.46,6.526760179628707,81.0242048045658
43,192.09,6.714540335824584,85.75982543484912
44,188.47,6.916692351449634,90.8995699094018
45,184.87,7.130139137151295,96.97211356473298
46,181.76,7.334001023271029,103.10367804302969
47,178.48,7.552796131022933,109.58058329703235
48,175.43,7.771896800299666,116.10116911655169
49,172.61,7.985304822070815,122.4564653879866
50,169.85,8.20426340930476,129.25383742076622
51,167.24,8.423500194648252,136.39464892635905
52,164.34,8.66888927734557,144.62742406099193
53,161.79,8.904718494107765,153.06071805769227
54,159.25,9.149042596626549,161.81794775643107
55,156.77,9.395087099982232,170.92760170235314
56,154.26,9.654527946800092,180.93167891774542
57,151.57,9.93563408587412,191.79568281631785
58,149.16,10.207370811526847,202.09075944055505
59,146.85,10.481868225318584,213.83603867419913
60,144.67,10.757459949226734,225.39870480244673
61,142.42,11.049453140168195,238.18804559869332
62,140.41,11.330033136938408,250.24161705921946
63,138.47,11.612570590190806,263.1968201016028
64,136.61,11.906648837520777,276.33240794922193
65,134.5,12.225587061127408,290.4961274721041
66,132.76,12.52372128890653,304.5075008150187
67,130.91,12.842975391451052,319.8681411076135
68,129.09,13.168768645226326,336.6999129227871
69,127.41,13.490461975706264,352.41338011019104
70,125.86,13.811752783507721,370.9366613712783
71,124.07,14.162794850841124,390.69599090696215
72,122.54,14.501631641031144,410.18000408783814
73,121.02,14.849794571010097,430.7901623693969
74,119.63,15.187552495468754,450.52526466701545
75,118.07,15.560103416125411,472.6970132646844
76,116.47,15.939368831676706,496.1294279919877
77,114.98,16.320754711471974,522.2898864288319
78,113.53,16.70942240552944,547.2097967801802
79,111.75,17.157656527528335,575.9082589868352
80,110.46,17.55005136351335,602.3919986541707
81,109.15,17.950365575247858,630.003275726134
82,107.93,18.353490024403982,657.5663681761803
83,106.65,18.771895502682366,689.0137118068222
84,105.39,19.209580476851773,721.4542638947768
85,104.08,19.662723603024155,756.2985535211149
86,102.92,20.09980624032068,789.961118745739
87,101.95,20.507324468237094,822.2587033139878
88,100.83,20.95293526313102,859.155764601642
89,99.51,21.46211727543599,901.6695932188685
90,98.34,21.96406442110093,943.807371705964
91,97.13,22.483160630653785,988.0152738004954
92,95.98,23.002483139984925,1034.0236155473558
93,95.0,23.497058205592936,1080.6585192520236
94,93.91,24.026280874418475,1125.7671381596663
95,93.08,24.502687219995344,1173.6917187798829
96,91.92,25.080052937455495,1228.1176139090232
97,90.96,25.621193677152572,1277.250768859239
98,89.91,26.204090849544038,1338.6744116406867
99,88.98,26.766024654164607,1395.680322988591
100,88.02,27.349366252494498,1457.163225939998
101,87.29,27.874054273236766,1514.627213429925
102,86.38,28.47223721781193,1580.1863054235007
103,85.6,29.037440815675463,1643.246966353092
104,84.59,29.70889584425298,1719.2793458659135
105,83.79,30.31628371386442,1787.3523219074239
106,82.95,30.943691384212343,1863.3177742858124
107,82.27,31.534864582583072,1937.726282708115
108,81.39,32.20375442526075,2024.8022493695153
109,80.4,32.94434268310612,2117.3454379314485
110,79.5,33.6645029810181,2206.112613545224
111,78.64,34.375218533657076,2295.0490291316814
112,77.7,35.16810905386591,2395.3691513493923
113,77.04,35.82980431389731,2485.02702692356
114,76.36,36.52164441234613,2573.688192439133
115,75.56,37.28374060303428,2683.449636930407
116,74.78,38.05204459704411,2789.65884654613
117,73.98,38.84712575264843,2903.5766287882184
118,73.25,39.63502946239153,3014.7051509979196
119,72.73,40.32924891546442,3120.9508097210696
120,72.17,41.059502172751856,3224.593113890492
121,71.57,41.81506436932197,3341.0513130374015
122,70.96,42.57820838143609,3460.786419717638
123,70.36,43.35982749236058,3585.728149307016
124,69.77,44.16711530181053,3723.3479086206617
