param,distance
750,1.5303763888200301
750,1.6076746709998804
750,1.415930919214092
750,1.7607945689540556
750,1.4394929223064208
750,1.2500706880995154
750,1.4936703927876496
750,1.3405705144473274
750,1.6307335135554002
750,1.6994471686423696
750,1.3016544696319916
750,1.603363864992669
750,1.385809995178385
750,1.291346963729264
750,1.1871705866219404
750,1.3525801468347016
750,1.5948912027709248
750,1.304811012999086
750,1.9592630782224043
750,1.4301532412082025
750,1.386554234161267
750,1.4457038691867523
750,1.2909941941603105
750,1.2921865158213315
750,1.5985658427412979
750,1.3617181221775099
750,1.7201908378446915
750,1.6764926333660919
750,1.6955602034009103
750,1.3868288016492294
750,1.9114946938475255
750,1.6580347438291778
750,1.5270427733537082
750,1.321253825210079
750,1.6473749318594766
750,1.5068899692516775
750,1.3571893998105449
750,1.8983287348125542
750,1.4560790670817636
750,1.74837061053132
750,1.6319541076943906
750,1.5540990407390747
750,2.0225554661287264
750,1.419850929970626
750,1.4575060607363342
750,1.535538171972932
750,1.3964675916474814
750,1.4416649941164559
750,1.2868089333575632
750,1.2430015599791047
750,1.3138149095512979
750,1.732547544569128
750,1.6448276554730556
750,1.5312539812103632
750,1.8893611924819553
750,1.4865516189341268
750,1.6078475880465384
750,1.4502435296770462
750,2.252788142217264
750,1.8610719580287673
750,1.563693111941949
750,1.9962465445839699
750,1.4294152906888251
750,1.3378218524047636
750,1.5077522853897671
750,1.5159881280480587
750,1.4404322372202494
750,1.4108790884497466
750,1.2697330718637636
750,1.4103518265418642
750,1.4203195786582552
750,1.4477537437312453
750,2.4680742856570452
750,1.2937092072497491
750,1.379247733302132
750,1.3090517279559397
750,1.489712801243322
750,1.4061873137134042
750,1.4294918256444338
750,1.5772360906828666
750,1.6302903158612656
750,1.4877181130007744
750,1.4478548621199518
750,2.0190692033613384
750,2.6024730559730624
750,1.9669581287141202
750,1.4601166154978895
750,1.5677408824898267
750,1.7300014829625125
750,1.1776842472557427
750,2.2912833338425873
750,1.1717179734618648
750,1.2523606803834046
750,1.4271088999405048
750,1.2470281710891047
750,1.3382296285037407
750,1.6808684517697614
750,2.036799780670814
750,1.5914090448710974
750,1.806671764553427
760,1.8771258812916545
760,1.869357632813586
760,1.7246701744753519
760,1.5733091447847922
760,1.3723914197389953
760,1.7459212614201223
760,1.4661719168904694
760,1.2513940959419685
760,1.5811367070401237
760,1.5867049318565245
760,1.209587903331086
760,1.450742267484679
760,1.2604165904775846
760,1.3032081565574167
760,1.4689653544840178
760,2.052409756481804
760,1.434519346183675
760,1.3012099327312352
760,1.3249917048859257
760,1.4294203613438168
760,2.1423504948352043
760,1.5768578470783272
760,1.5188095821942666
760,1.6012113173054128
760,1.5871871090466747
760,1.4484876500124055
760,1.73305199001255
760,1.9290167485490877
760,1.6350042051468718
760,1.2669483285725553
760,1.9919867277810515
760,1.6294326284703884
760,1.3817204417671582
760,1.3167792257828657
760,2.0005565651065518
760,1.5827429049455486
760,1.5567510557258808
760,1.3568848128977933
760,1.442785551822016
760,1.3355749255081746
760,1.5763019526016235
760,1.4170549086116766
760,2.0159297840371915
760,1.5635188578084172
760,1.2013110218019925
760,1.643380406998301
760,1.3426201961822828
760,1.3604885858410216
760,1.4236578071859534
760,1.447291851853696
760,1.5027920155805135
760,1.6928915267577054
760,2.277189239190829
760,1.4598028384536328
760,1.723817457900368
760,1.573030415929256
760,1.7554973121687585
760,1.6895159297416047
760,1.8322193471547115
760,1.352990866287781
760,3.2987258936195065
760,1.3265762552317508
760,1.3190777478564744
760,1.699314533261488
760,1.2644256438278874
760,1.6182349493222237
760,1.3447641775419827
760,1.572179689370436
760,1.4496425899354255
760,1.5193077793505056
760,1.5140476385168768
760,1.667869231813576
760,2.9911838430982636
760,1.337917410760404
760,1.5307084448889348
760,1.2447621684719357
760,1.3760165482215443
760,2.153597039232742
760,1.4819384175342416
760,1.6847214968704587
760,1.8306270509451852
760,1.7494983128417463
760,1.4374126236091205
760,1.782954032128947
