step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,691.81,1.170972071285127,1.5385460206213635
2,643.1,1.2740222717391354,1.9467536942489747
3,612.88,1.3523627432251981,2.2929441355510787
4,588.17,1.4247203619973177,2.646700672383638
5,568.6,1.490483474970375,2.9969878908381498
6,552.66,1.5498153530381344,3.3397054447120613
7,538.13,1.6086870279639145,3.699216760480853
8,525.94,1.6658801086927173,4.069653396175875
9,514.53,1.723057896463854,4.463846385794431
10,504.54,1.7761337236451944,4.85669368519512
11,495.71,1.8284319655944463,5.263914810714186
12,486.84,1.8826308842791957,5.704508982171623
13,478.87,1.9350117724657074,6.154262042752922
14,471.23,1.9895164955530689,6.628017902992938
15,464.5,2.041159855601904,7.115098411119493
16,458.99,2.08922674660906,7.595144084399271
17,452.64,2.1419267068919434,8.136719404955924
18,446.61,2.195278302078979,8.699509213017992
19,440.81,2.2489108368307966,9.310832591704896
20,435.12,2.3043297295132574,9.921886199332166
21,429.06,2.3633298455096106,10.614918394899668
22,424.52,2.414750945136879,11.265733816609448
23,420.66,2.4640565322142227,11.886542085812014
24,416.63,2.515879024791745,12.564125443337879
25,412.89,2.568018042365222,13.285981126831425
26,409.76,2.6168228771925834,13.979451415148796
27,405.91,2.670398585788275,14.775840608027869
28,401.98,2.7264057243778943,15.657539824285948
29,398.58,2.7816301358577804,16.46109402651421
30,394.19,2.844444877340312,17.44955422839267
31,391.28,2.8977822609907973,18.391702802019026
32,388.3,2.95231011557671,19.392545125537584
33,384.87,3.012507416679432,20.392736272131447
34,382.15,3.0667454459543175,21.444391655558597
35,379.33,3.123967642150005,22.53736233508766
36,377.01,3.179631044656184,23.73724467715515
37,373.69,3.2442653009478573,25.01167784291208
38,371.57,3.2994443609143222,26.161538514716373
39,370.59,3.346097454656965,27.386871458260575
40,368.14,3.4052800470326345,28.711918629880362
41,365.41,3.468716672905233,30.1321441527983
42,362.35,3.5369023306502667,31.605005465041998
43,360.54,3.5953988572124094,33.100174836911094
44,358.63,3.654168094405102,34.727132081808016
45,357.03,3.7109054311353002,36.39664836727032
46,354.87,3.7760166547228273,38.14965419389562
47,352.72,3.8423577687644417,40.016219054418784
48,351.23,3.9026993382606405,41.68285394724081
49,348.34,3.977927326962546,43.664929818730215
50,346.8,4.041265280260729,45.75399754400653
51,345.25,4.104861389056941,47.731926923537266
52,343.48,4.172602133816747,49.9819628764594
53,341.79,4.238068557123404,52.160324670441426
54,339.45,4.314087781583708,54.565931784458
55,337.12,4.392655147415948,57.05952767806787
56,335.52,4.464176979080719,59.616720235737056
57,334.52,4.5279531917907345,62.18074688245838
58,332.56,4.604354468443907,64.77123299898834
59,331.65,4.670393329996113,67.37341525567014
60,329.64,4.7492794022410365,70.43188670792834
61,328.51,4.817992045481031,73.24007602633209
62,327.02,4.897248818607505,76.43512041233822
63,326.09,4.966521535597438,79.43605202869732
64,324.3,5.048887438567257,82.9530624206223
65,322.52,5.134876083247811,86.8943484699872
66,320.08,5.228439077635519,90.83089811429511
67,319.14,5.302092545867647,94.32055982030408
68,317.48,5.389505809219097,98.33541991332788
69,314.95,5.491354031518032,102.81913729636723
70,314.42,5.559603276121046,106.53747389164387
71,313.53,5.636040490872157,110.75167537737634
72,311.69,5.733961367941592,115.60895821023972
73,310.14,5.827319115037078,120.16980929590969
74,308.43,5.92616206932588,125.3427476882418
75,307.31,6.015213313499893,130.03080492729703
76,306.04,6.107405145852012,135.43742489179758
77,304.84,6.201676553512431,140.54852331597576
78,302.95,6.307114191318071,146.76616316741922
79,301.56,6.404068144432738,152.3358832219692
