time_min,step,agent_id,x,y,radius,size,speed
9.0,9,2,100.12266737956224,201.2045276482042,9.77136677757192,2.0,0.9999999999999999
9.0,9,3,911.5393923631736,180.81539635169452,7.755538950942392,1.0,1.0
9.0,9,4,97.99778111818506,609.8191101245642,7.755538950942392,1.0,1.0
9.0,9,5,1211.519271577279,206.08812541035908,13.26178505962571,5.0,1.0
9.0,9,7,476.798774562409,401.6857147138227,11.185422719499032,3.0,1.0
9.0,9,9,1303.3876295692837,838.1760507813508,7.755538950942392,1.0,1.0
9.0,9,12,764.3539057647713,557.8083138759308,7.755538950942392,1.0,0.9999999999999999
9.0,9,13,914.7272253827354,144.9825152391595,7.755538950942392,1.0,1.0
9.0,9,17,316.33250712066274,998.394774258629,7.755538950942392,1.0,1.0
9.0,9,18,1196.100076429407,856.5608550879123,9.77136677757192,2.0,1.0
9.0,9,19,1119.593764223247,565.8366488160137,7.755538950942392,1.0,0.9999999999999999
9.0,9,20,17.09027773197171,81.15714933822643,7.755538950942392,1.0,1.0
9.0,9,21,717.5672528838708,379.3758339468538,7.755538950942392,1.0,1.0
9.0,9,22,1256.9285827279364,1004.1639738650509,7.755538950942392,1.0,0.9999999999999999
9.0,9,23,334.06722843280113,726.4738029088993,7.755538950942392,1.0,1.0
9.0,9,24,797.3212469335094,411.8701264458771,7.755538950942392,1.0,1.0
9.0,9,25,478.13223419879944,734.7632833586,7.755538950942392,1.0,1.0
9.0,9,26,397.61405354705033,158.1432927358276,7.755538950942392,1.0,1.0
9.0,9,29,1325.4776658980327,195.54281704148303,7.755538950942392,1.0,1.0
9.0,9,31,1244.9744954703144,555.4485273453735,9.77136677757192,2.0,0.9999999999999999
9.0,9,32,22.811990401557225,297.3214907176142,7.755538950942392,1.0,1.0
9.0,9,34,21.311376132563126,495.2477198163302,7.755538950942392,1.0,1.0
9.0,9,35,34.86030733232737,556.543058817039,7.755538950942392,1.0,1.0
9.0,9,40,1170.984870719038,533.6195432667931,7.755538950942392,1.0,1.0
9.0,9,41,640.4497306528401,937.6848117724174,7.755538950942392,1.0,0.9999999999999999
9.0,9,42,182.1279212353255,198.86669817778804,7.755538950942392,1.0,1.0
9.0,9,43,74.65709978862378,432.62037441294416,7.755538950942392,1.0,0.9999999999999999
9.0,9,47,931.1562125638487,155.07190790713003,9.77136677757192,2.0,1.0
9.0,9,50,976.7855812715727,654.2473019413734,7.755538950942392,1.0,1.0
9.0,9,52,1251.4936126019234,769.4435273364261,7.755538950942392,1.0,1.0
9.0,9,54,96.10334186536497,934.9037466796133,11.185422719499032,3.0,1.0
9.0,9,56,588.7801060556328,1009.8167141787419,7.755538950942392,1.0,0.9999999999999999
9.0,9,57,91.86018370101337,1021.809296741931,9.77136677757192,2.0,1.0
9.0,9,58,216.70924676563004,372.5044848281969,9.77136677757192,2.0,1.0
9.0,9,59,1148.697238070913,872.6449564612526,7.755538950942392,1.0,0.9999999999999999
9.0,9,60,1239.2298151602752,135.92739996425124,7.755538950942392,1.0,1.0
9.0,9,66,1330.7032297111266,546.2215927247413,7.755538950942392,1.0,1.0
9.0,9,67,1108.6907987525965,94.26565255662727,7.755538950942392,1.0,0.9999999999999999
9.0,9,68,1100.6112232888024,188.1402532814255,7.755538950942392,1.0,1.0
9.0,9,69,1243.5716664425336,104.01595132789542,7.755538950942392,1.0,1.0
9.0,9,70,898.8218782350439,417.6422787981623,11.185422719499032,3.0,1.0
9.0,9,71,508.55632578470517,527.780679787737,7.755538950942392,1.0,1.0
9.0,9,75,1112.5074898693488,735.5551354030657,9.77136677757192,2.0,1.0
9.0,9,76,168.27306449471945,522.0380606891938,7.755538950942392,1.0,0.9999999999999999
9.0,9,78,459.22333474747103,868.3142032800469,7.755538950942392,1.0,1.0
9.0,9,79,983.235149916951,23.111037530266614,7.755538950942392,1.0,1.0
9.0,9,81,398.13870612583503,963.0704364774333,9.77136677757192,2.0,1.0
9.0,9,82,402.9469997401202,14.466965232065405,12.311150689306297,4.0,1.0
9.0,9,83,1230.476604331832,526.5608844269545,7.755538950942392,1.0,0.9999999999999999
9.0,9,86,376.33455620572414,617.3540964607517,9.77136677757192,2.0,0.9999999999999999
9.0,9,87,1241.081166112839,950.8811507686064,11.185422719499032,3.0,0.9999999999999999
9.0,9,89,769.2882645485836,373.6587748081034,7.755538950942392,1.0,1.0
9.0,9,90,736.476781732767,928.5049196570689,9.77136677757192,2.0,1.0
9.0,9,91,158.12076758860337,933.7951423952746,7.755538950942392,1.0,0.9999999999999999
9.0,9,93,1217.5478586797717,681.3939206896207,7.755538950942392,1.0,0.9999999999999999
9.0,9,94,1209.6257781415582,339.0096631979086,9.77136677757192,2.0,0.9999999999999999
9.0,9,95,1017.002854683034,375.3374415401783,9.77136677757192,2.0,1.0
9.0,9,96,1193.7159344605716,97.39073222990555,7.755538950942392,1.0,1.0
9.0,9,97,601.5324597476737,944.0617030525773,7.755538950942392,1.0,1.0
9.0,9,99,742.9816864228143,118.30099976059063,7.755538950942392,1.0,1.0
9.0,9,100,676.639513335653,255.96657558763263,7.755538950942392,1.0,1.0
9.0,9,103,1157.8413430007672,494.5469593743111,7.755538950942392,1.0,1.0
9.0,9,104,592.1963118893477,560.0369169440017,7.755538950942392,1.0,1.0
9.0,9,105,66.68202396490497,885.1666774061483,9.77136677757192,2.0,1.0
9.0,9,106,992.4722127241133,989.9381741801074,9.77136677757192,2.0,1.0
9.0,9,107,750.0542427550978,471.64766725347823,7.755538950942392,1.0,1.0
9.0,9,109,356.67223658390384,585.8876517303012,7.755538950942392,1.0,0.9999999999999999
9.0,9,110,13.267567178823247,797.0508026590256,9.77136677757192,2.0,1.0
9.0,9,113,293.6759289815958,555.5691938993896,7.755538950942392,1.0,1.0
9.0,9,115,473.7052932995386,555.6430728759582,9.77136677757192,2.0,0.9999999999999999
9.0,9,116,1187.2297203607675,633.2696491472747,7.755538950942392,1.0,0.9999999999999999
9.0,9,117,456.32433821671157,235.37418479504396,7.755538950942392,1.0,1.0
9.0,9,118,168.28399176059852,168.10551597561474,7.755538950942392,1.0,1.0
9.0,9,119,872.4586551191437,808.0843939454734,9.77136677757192,2.0,1.0
9.0,9,120,987.5545353261191,677.6482302131296,12.311150689306299,4.0,1.0
9.0,9,121,1222.7990921171645,876.243532549326,7.755538950942392,1.0,0.9999999999999999
9.0,9,122,1208.8047795375253,585.7744788021454,11.185422719499034,3.0,0.9999999999999999
9.0,9,124,20.354044548556576,120.57741195913586,7.755538950942392,1.0,1.0
9.0,9,125,291.2712012941376,864.6657272709912,7.755538950942392,1.0,1.0
9.0,9,126,378.1132883639389,113.1388180394336,7.755538950942392,1.0,0.9999999999999999
9.0,9,127,745.5826285643155,46.1064224922494,7.755538950942392,1.0,1.0
