step,num_clusters,mean_cluster_size,mean_squared_cluster_size
71,95.36,15.50400358498573,480.6549922777002
72,92.04,16.218456954822674,541.7672233266462
73,90.13,16.71688717013987,582.4117324078587
74,88.57,17.168177297734463,617.1369170948171
75,87.21,17.594916433062682,648.6023951460755
76,86.14,17.974141304146187,683.5790507421688
77,85.2,18.331881018981786,711.4299845283298
78,84.4,18.674205203542016,739.539451849128
79,83.59,19.0327327434496,770.7840735580867
80,82.74,19.396590433009564,802.1865993443743
81,82.02,19.74711611212033,835.3756908888088
82,81.13,20.145740577318318,872.3721041826816
83,80.38,20.516787722029818,904.4857856543847
84,79.77,20.857538728514804,934.5216044843046
85,79.21,21.194907576712016,969.0810886251721
86,78.6,21.547452198701475,1002.1581353239628
87,77.91,21.931665788933692,1039.9026784458683
88,77.28,22.31261767447784,1078.1435517963357
89,76.8,22.647270515807676,1109.535781691664
90,76.29,23.00182430267205,1143.4961099668674
91,75.71,23.380997728191815,1183.4449449742174
92,75.18,23.755946973071985,1218.9017245129894
93,74.52,24.184278541292475,1264.6417737941722
94,73.91,24.600879076369377,1311.7877803556985
95,73.32,25.023387973001945,1357.714008384115
96,72.97,25.373653092326276,1399.8709490289093
97,72.33,25.82395461553917,1451.9803725726713
98,71.8,26.248548548327477,1499.9000315474698
99,71.4,26.634674365641377,1544.7220809761402
100,70.94,27.04747136524897,1595.432524897516
101,70.44,27.47640729097377,1646.8663086099277
102,69.9,27.9227286768619,1700.3426679062247
103,69.54,28.31906566983879,1749.0479869191092
104,69.18,28.717289006175942,1795.3911882643424
105,68.72,29.169059971159072,1850.7727172158723
106,68.3,29.61032660838112,1902.1575475012835
107,67.81,30.081742467761487,1964.1579834715556
108,67.37,30.538241137657533,2033.1802740514097
109,67.01,30.963719515474676,2088.0784467129306
110,66.59,31.425662891243945,2148.0900579842146
111,66.1,31.940185379069042,2220.8390364955094
112,65.64,32.44091313540281,2288.5705719943603
113,65.27,32.90929750431603,2349.287781771563
114,64.82,33.42110938340954,2416.1365945006874
115,64.42,33.91341026612813,2490.421332532006
116,64.11,34.38149541966477,2573.4088682019924
117,63.75,34.85941581883317,2655.6501528807958
118,63.36,35.38083479633234,2734.113105461712
119,62.95,35.91380451690156,2821.597057450117
120,62.53,36.473415638254664,2903.9153042055764
121,62.18,36.99882634147613,2992.6224057934687
122,61.88,37.49909596617978,3071.5460697418575
123,61.47,38.07801959656399,3156.543703829111
124,61.08,38.634105279155236,3256.333908531939
125,60.71,39.217048847355734,3348.463195813782
126,60.38,39.75370165169961,3428.395938247054
127,60.1,40.27039377885278,3516.4716672210297
128,59.79,40.81437777409651,3606.2729383183614
129,59.24,41.53768013394278,3724.3880625032207
130,59.0,42.04220236441788,3817.914221722997
131,58.85,42.49282698381025,3903.219710182124
132,58.54,43.075525296313934,4009.8477275126247
133,58.21,43.67845734879136,4126.373737863316
134,57.92,44.24642281998617,4222.398000689713
135,57.64,44.831455694248646,4339.681919717107
136,57.42,45.35852115564042,4430.093813330389
137,57.12,45.97417164064066,4534.45305245217
138,56.9,46.5285650359292,4643.981134599449
139,56.55,47.18671820104104,4776.115780517863
140,56.18,47.87205588512496,4903.833994337526
141,55.89,48.508567147244264,5017.630273251161
142,55.46,49.27738891830848,5200.5746995174
143,55.26,49.83604905745828,5305.888138896371
144,54.94,50.526153136220174,5436.710919496882
