model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-1014.9094170150258,2041.8188340300517,0.0,0.7310586077676692
Cell_num_prolif_cst_shed,7,-1014.9094171632247,2043.8188343264494,2.0000002963977295,0.2689413922323308
no_prolif_no_shed,5,-1152.3823069915472,2314.7646139830945,272.9457799530428,3.931236295660106e-60
