step,hours,S0,S1,S2,Ncells
38,19.0,506.0,2.389328063241107,9.116600790513834,1209.0
93,46.5,359.0,4.459610027855153,34.38718662952646,1601.0
101,50.5,345.0,4.823188405797102,40.03478260869565,1664.0
103,51.5,342.0,4.89766081871345,41.17836257309941,1675.0
110,55.0,330.0,5.251515151515152,47.47575757575758,1733.0
114,57.0,325.0,5.446153846153846,51.612307692307695,1770.0
118,59.0,321.0,5.626168224299065,54.80373831775701,1806.0
125,62.5,311.0,6.038585209003215,63.151125401929264,1878.0
129,64.5,307.0,6.270358306188925,68.08794788273616,1925.0
136,68.0,298.0,6.697986577181208,76.93959731543625,1996.0
141,70.5,286.0,7.111888111888112,86.86013986013987,2034.0
143,71.5,283.0,7.27208480565371,90.68551236749117,2058.0
144,72.0,283.0,7.310954063604241,91.6713780918728,2069.0
