merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.5,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,381,3.506561679790026,1.9980260120088644,1336.0,514.1780821917808,2.3530287477333443,1.994904460010393
0.5,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,398,3.3668341708542715,1.998562582434541,1340.0,523.054794520548,2.3440197544574684,1.9949297320511312
0.5,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,377,3.5305039787798407,2.0,1331.0,509.74657534246575,2.40571772226331,1.9948106735682096
0.5,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,377,3.485411140583554,1.9982460024535906,1314.0,505.32876712328766,2.384148097494455,1.9948463744993663
0.5,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,397,3.438287153652393,2.0,1365.0,533.0958904109589,2.3327312237998106,1.9952803029278485
0.5,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,320,4.121875,2.499203792702571,1319.0,458.6849315068493,2.722704827220364,2.492741644822637
0.5,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,344,3.9040697674418605,2.4983024174977997,1343.0,486.2191780821918,2.5619263961438485,2.493113548193748
0.5,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,323,4.294117647058823,2.4979472051302656,1387.0,455.56849315068496,2.7966952907328606,2.4925725637564704
0.5,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,337,3.8189910979228485,2.499992332779411,1287.0,468.1849315068493,2.57581142608122,2.4929757878765444
0.5,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,344,3.7936046511627906,2.496391225004497,1305.0,487.17123287671234,2.5188194456223068,2.493270247660609
0.5,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,292,4.565068493150685,3.0,1333.0,433.6232876712329,2.914315000067816,2.990161680470302
0.5,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,269,4.895910780669145,2.994166552510943,1317.0,422.9178082191781,3.0134598044857457,2.9900116462396005
0.5,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,288,4.795138888888889,2.998349915672936,1381.0,429.93835616438355,3.0099590772167013,2.990763962025187
0.5,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,282,4.705673758865248,2.9981446860960888,1327.0,431.1849315068493,2.951206131132601,2.990251378369757
0.5,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,280,4.817857142857143,2.994309626212595,1349.0,436.2671232876712,2.960059478763575,2.9903414313524967
0.5,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,224,5.933035714285714,3.4988965043691533,1329.0,385.3493150684931,3.4301522960275457,3.4863962046737837
0.5,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,251,5.274900398406374,3.493961377037552,1324.0,402.1164383561644,3.2579945409602464,3.4871953252678636
0.5,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,230,5.717391304347826,3.4905293689169192,1315.0,381.44520547945206,3.499797212712726,3.4871953638526043
0.5,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,232,5.681034482758621,3.4987948393822372,1318.0,385.6232876712329,3.3630076824729462,3.4867403832801096
0.5,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,242,5.512396694214876,3.487617583550388,1334.0,404.4657534246575,3.2440164645589045,3.4868281155352183
0.5,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,208,6.365384615384615,3.9981755649786104,1324.0,367.5890410958904,3.667327424418702,3.983697236271585
0.5,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,213,6.267605633802817,3.9943783380988056,1335.0,363.7739726027397,3.7102795296050646,3.9840248735517467
0.5,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,206,6.393203883495145,4.0,1317.0,348.23972602739724,3.8606621910401526,3.9843210902639528
0.5,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,217,6.078341013824885,3.9992624927390117,1319.0,370.36986301369865,3.523447100728228,3.9843559130057877
0.5,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,210,6.485714285714286,4.0,1362.0,356.8972602739726,3.8714949998733066,3.9837253078241703
0.5,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,191,6.958115183246074,4.5,1329.0,333.2671232876712,4.1015577678360495,4.480931345595807
0.5,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,193,6.782383419689119,4.486423862408636,1309.0,353.3150684931507,3.8436455455743634,4.481922009685899
0.5,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,185,7.335135135135135,4.4973616397914675,1357.0,332.0068493150685,4.20020198354395,4.481273936769791
0.5,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,185,7.064864864864865,4.5,1307.0,331.6917808219178,4.0904899249917515,4.480564043316679
0.5,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,178,7.724719101123595,4.494353446733425,1375.0,338.2260273972603,4.2348832442695885,4.480404621156034
0.5,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,155,8.496774193548386,5.0,1317.0,310.09589041095893,4.672868784394287,4.977775715832142
0.5,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,159,8.251572327044025,4.980765867372847,1312.0,311.1095890410959,4.535254100092979,4.977233855695609
0.5,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,157,8.496815286624203,4.9984946914018105,1334.0,313.43835616438355,4.549404516464562,4.977452735191468
0.5,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,172,7.72093023255814,4.997526605129877,1328.0,314.2808219178082,4.44971753956777,4.977335133276436
0.5,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,183,7.136612021857924,4.985962432175238,1306.0,331.2054794520548,4.129524528331388,4.977755454774427
0.5,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,147,9.34013605442177,5.481466469317407,1373.0,299.63013698630135,4.925506461252805,5.473882020447257
0.5,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,149,9.04026845637584,5.486335834336465,1347.0,296.90410958904107,4.87283857081559,5.4740236495288155
0.5,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,141,9.71631205673759,5.5,1370.0,278.63698630136986,5.425629910284994,5.47304458444357
0.5,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,160,8.20625,5.486260037954119,1313.0,296.9109589041096,4.758560660898518,5.4748326854254215
0.5,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,141,9.52482269503546,5.497152323344703,1343.0,296.13013698630135,4.970693496661575,5.473872286005315
0.5,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,121,10.991735537190083,6.0,1330.0,266.44520547945206,5.727687925469607,5.969778818895143
0.5,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,137,9.576642335766424,6.0,1312.0,278.0890410958904,5.263344091977611,5.970239146940379
0.5,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,138,9.543478260869565,6.0,1317.0,279.95205479452056,5.162640588972405,5.9703106720327765
0.5,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,142,9.45774647887324,6.0,1343.0,278.8835616438356,5.352092396979327,5.9709896414689245
0.5,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,138,9.58695652173913,5.986539382675266,1323.0,281.5821917808219,5.2282070930906865,5.971779698852314
0.7,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,375,3.485333333333333,1.997615198265311,1307.0,502.45205479452056,2.4020264962151168,1.9945780254976688
0.7,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,367,3.6594005449591283,2.0,1343.0,509.9246575342466,2.419464861398099,1.9945099187823323
0.7,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,371,3.6495956873315363,1.999959052468811,1354.0,498.2191780821918,2.487751611571915,1.994578193468384
0.7,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,379,3.6068601583113455,2.0,1367.0,497.06164383561645,2.4862381690373883,1.994650562044118
0.7,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,386,3.533678756476684,1.9883729394906913,1364.0,511.7191780821918,2.413035459252596,1.9947674210469186
0.7,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,305,4.452459016393442,2.4959613589051752,1358.0,446.4109589041096,2.832251392896558,2.4919614749412813
0.7,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,322,4.077639751552795,2.491774072018756,1313.0,468.486301369863,2.636517197584658,2.4922137828574056
0.7,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,312,4.358974358974359,2.4980929351496317,1360.0,456.13698630136986,2.78289008142128,2.4923878533426196
0.7,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,316,4.272151898734177,2.5,1350.0,456.041095890411,2.7606051389092086,2.4922923247171607
