S0,S1,S2
316.0,2.6966899973920335,12.687631984933182
306.9,2.831131840608356,13.550231748318925
299.0,2.9440649654357154,15.195208227383171
291.8,3.0644728866104365,16.835133998515712
283.9,3.178753400939896,18.47184235517569
277.0,3.2881473214285712,19.857484645953758
269.9,3.404490744418845,21.40123649459784
264.8,3.5119577814569536,22.56070723538284
256.95,3.6242763157894737,24.534693672581184
249.95,3.7657229965156795,26.619420591159724
241.8,3.870060865060865,28.396403618725817
236.8,4.025508704061895,30.633120567375887
229.0,4.144119203321304,33.334813019771985
223.85,4.3084482758620695,35.36819890400396
218.9,4.519635508524398,37.54058121792204
214.95,4.656984463276836,41.5320823244552
209.9,4.770487200948595,44.65711382113821
206.7,4.975208144966848,47.021947674418605
200.8,5.119368686868687,49.92015648779197
195.9,5.290548780487805,53.788955991826015
190.9,5.414110644257703,57.34218550446999
186.0,5.56897512864494,62.37721327346132
183.8,5.784346047814887,66.7766256708408
178.95,5.964420289855073,71.3707535829866
175.0,6.080646258503402,72.81595238095238
170.95,6.233426031456576,75.39029850746269
166.9,6.408048780487805,79.78555917725076
164.9,6.634350722848176,84.00240654205608
158.95,6.830567402894135,92.94491987179488
157.0,7.046138024279386,99.34355479328399
155.0,7.372092245989305,108.28753241395567
151.95,7.531518101612413,113.62337553750598
146.95,7.755066380320188,120.03116681071738
145.8,7.890429854576562,128.26622824367087
142.0,8.11818137933254,138.6684373978424
139.9,8.43878205128205,144.6417892156863
139.75,8.707439230373797,159.69127559557006
136.75,8.854333151878063,163.81757177033492
133.75,9.068300653594772,173.96577743902438
127.9,9.242747639392524,184.5123595303917
125.0,9.549923053905015,192.82810846560847
123.95,9.697894779213462,200.55391128570884
120.95,10.080561129978388,217.84867104440275
120.9,10.359098352985216,231.77278373800115
118.95,10.560871153097,239.3977470355731
116.95,10.80718832309043,254.01375
114.95,11.132657864523535,270.2106048703849
113.9,11.566666666666666,284.753722866078
110.0,11.76928943452381,306.64834903460496
108.9,11.983727678571428,320.3549919000231
107.9,12.233632172131147,339.8287416299693
107.85,12.417021209042417,355.44647715381933
105.85,12.724562962962963,363.19174556809025
