param,mean,sd,HPD_low,HPD_high
adhesion,0.49204626233630744,0.18024904615092674,0.24068924080715945,0.7271138896025968
fragment_rate,0.0025129925431802494,0.0013117554240646154,1.6799395937656833e-05,0.003813396107027871
merge_prob,0.5132875586369438,0.2022369085014204,0.2290103981580211,0.7634390542334379
prolif_rate,0.011176967096872527,0.001159724781469019,0.009836245207584084,0.013039401772654361
speed_meanlog,1.9978682127140537,0.33875460584249584,1.4663236317984223,2.443052058315353
speed_sdlog,0.7873428433458387,0.23507068414553275,0.5032475920422406,1.183876259734421
