S0,S1,S2
370.05,3.269439484126984,18.60999585520862
359.1,3.387404451327258,20.22272269902338
346.1,3.527277549253085,22.719180602006688
339.0,3.6643034297052157,24.89677969985107
331.1,3.8319642857142857,27.52893899495282
320.05,3.9759722007323743,28.99012731481481
314.05,4.126209688210892,32.529207546185155
306.05,4.258130114566285,36.50090073968027
299.05,4.464700094059764,40.17792931688805
293.05,4.658265306122449,42.91572732152442
285.05,4.815000939159537,46.53530851403061
280.1,4.926626016260163,49.58153869052541
270.05,5.117401315789473,52.812231759656655
268.05,5.314165613147915,56.15854745009357
261.1,5.472601683029453,59.56943755682287
255.1,5.737620062884955,64.12410410475081
250.0,5.922300469483568,68.9452603471295
246.0,6.127403846153846,74.07053152323975
239.05,6.340778764335924,77.76897534093031
235.05,6.499040991055628,86.51909310496266
230.0,6.7195330266010895,91.3047131775033
227.0,6.93878376010613,95.70290602358664
223.0,7.195818544809228,102.57041925465838
218.05,7.351116041414548,109.66959420787545
214.05,7.55632453416149,118.65942857142856
208.05,7.78310337696103,129.46652046783626
204.2,8.103434389732843,143.34419713831477
202.1,8.449618225836488,154.52905575087897
198.05,8.671681634962168,159.1078023978407
195.05,8.874518788595454,175.4027170005136
192.14999999999998,9.08364705882353,183.8550070546737
189.1,9.429040144562945,196.42584825106732
188.0,9.80250260300461,211.80310201846348
185.0,9.900679226975013,219.31671423843798
182.05,10.226170828652897,228.03881862849818
179.05,10.568833626760563,241.45602608942244
177.1,10.90431654676259,255.88655544235016
174.05,11.318256578947368,268.23940412887083
171.0,11.672303921568627,278.1354219948849
169.0,12.02215593331154,305.04412142215375
168.0,12.259360095389507,322.778228962818
164.05,12.62790442418102,339.42080665813063
161.1,12.90724025974026,357.7391616008105
160.0,13.15490770174558,373.01125501079247
157.05,13.634083477020036,402.6576771055032
155.05,14.062178649237472,421.29544017202124
151.1,14.395035298169088,446.6994272274488
151.0,14.784108527131783,477.35653846153843
149.05,15.233595800524935,498.01879986702124
145.05,15.649215625,529.1101703373478
145.0,16.204989591465,577.1825592082007
141.05,16.651666666666664,603.2210192907621
140.0,17.065931445603574,623.3327801110961
