name,PC0,PC1,PC2,PC3,PC4,PC5
adhesion,-0.4193953283350042,0.4976403373290799,0.4028772355544933,-0.11042974498269546,0.46196541136042735,0.43421747596727484
fragment_rate,0.11983543831458998,-0.04249156445105806,0.41109071846896517,0.9026425639596635,0.006762425543168971,0.005387688949714864
merge_prob,0.569570351646538,-0.38384360729019973,-0.07962892234852853,-0.06431293140040276,0.560468926925968,0.4512774791615895
prolif_rate,0.11661601995064402,-0.3354277818607428,0.7382253151120423,-0.3653350635428593,-0.41276054115656907,0.15833925029773877
speed_meanlog,-0.5142198197083778,-0.4217824120391071,-0.3000283889248283,0.1835037163700959,-0.27124602883728055,0.6003436663038069
speed_sdlog,0.45531892309667676,0.5592856576083486,-0.1654084004914774,0.041978535355185455,-0.47798654558675563,0.47147741973291235
