S0,S1,S2
370.1,3.238323122586046,18.705176515083654
361.05,3.3806595601573486,20.373214285714283
351.0,3.544625850340136,22.3977957164601
344.1,3.676230732934885,25.235845070422535
335.0,3.837255312029446,27.08277265231004
326.15,3.9833508598292715,29.39470938091376
317.05,4.129565363881402,30.660768004920595
309.0,4.256341970197392,34.04003431909455
300.1,4.429455165465396,37.1815462522552
293.05,4.551738405233838,39.51804952860192
288.05,4.689959016393442,41.71997333596682
279.2,4.8951503386164585,45.392800738972625
273.0,5.0224319767897745,48.470354842008376
268.0,5.272679156269495,52.95056639395846
262.05,5.485610003528582,57.016833930102365
257.1,5.689393797870354,63.11542249169691
252.1,5.8039252336448595,66.59006036679617
245.0,6.018818082788671,71.70133440724453
241.0,6.160980623199791,80.70090206860435
236.05,6.282762215331979,83.87710572493968
232.05,6.495418980922483,89.46217158495953
228.0,6.746730158730159,96.34447099628578
224.05,6.920833333333333,100.76695160031225
219.0,7.166853626943005,108.91993663318985
217.0,7.435393355885159,116.1267156862745
213.0,7.630062971543991,129.8650291014431
208.2,7.824098233603514,138.99265459656084
204.1,8.126890513430805,147.13371654083733
202.0,8.379824561403508,158.17172131147538
199.0,8.602876461518694,166.9364640883978
196.0,8.847253258845438,173.8949406816898
192.1,9.168890652557318,193.826177603318
190.05,9.549692510432681,202.27492405255563
187.05,9.867555555555555,211.51509267604527
183.1,10.169020562770562,229.7794769004074
180.05,10.488036616161615,243.536303030303
178.0,10.852290277290276,258.9611180992313
174.0,11.160344827586206,275.38037162162163
173.05,11.424775895245695,285.5254280821918
170.1,11.69742569511026,299.23633333333333
167.1,11.945467139801671,318.1703409196903
166.05,12.131963898204773,337.98013064635563
163.0,12.67252932330827,358.3757710704272
160.05,12.906972704714638,392.7137846136021
159.0,13.485546874999999,408.57040588235293
157.0,13.983816129032258,430.1509445100354
152.2,14.249421138211382,461.4437787356322
151.1,14.542160232681121,488.33278688524587
151.0,14.854396662387677,519.299383820314
148.05,15.459420350291909,540.3336580233505
146.05,16.037521633783317,561.6836783378222
144.05,16.499630627164294,609.9214359504132
141.05,16.770889613414067,640.3502191558441
