S0,S1,S2
337.5,3.0423891604493614,16.25709668821217
330.5,3.1706231454005938,17.601561720160802
324.0,3.2791809722844203,19.210971786833856
315.0,3.4148252025610515,21.19276377217554
308.0,3.5384678612526717,22.627665233628626
301.0,3.6722433159310235,24.5183568894645
292.5,3.829681705458103,26.484927797833933
286.0,3.944956031192965,28.573252370405395
281.0,4.061263051270064,30.56368794326241
273.0,4.209019694450218,32.846066870144284
266.0,4.368733153638814,35.711944902790734
262.5,4.52234251968504,38.077318763326225
256.0,4.68181361647177,40.98220468079214
251.0,4.844702842377261,44.56540455262565
246.0,5.012879332264662,47.70674724878225
241.5,5.185637093946252,51.868230433538415
236.0,5.3749756002342375,55.669588950459016
230.5,5.544647869469948,59.454644649741766
224.5,5.750597448043358,63.85275019098549
220.0,5.9226190476190474,68.36314056390204
216.0,6.111630321910695,73.81523378582202
211.0,6.283633841886269,78.31773707396243
209.0,6.489336492890995,84.20930480144789
205.0,6.739788905252823,91.02508531964637
200.0,6.977690559801694,96.7814241772474
196.5,7.108390454430058,101.99188963210702
193.0,7.351328502415459,109.4622697563874
190.5,7.590288295469643,114.85761695906433
188.0,7.783659825870647,122.67904075672931
183.0,8.027603782854335,129.1909090909091
179.5,8.265197992191858,136.96170562101602
176.0,8.45508166969147,144.42470245324267
174.0,8.702267932489452,154.28064243448858
171.0,8.880555555555556,163.89388714733542
168.0,9.142087351106069,173.02977855477855
165.0,9.444135802469136,183.2750949216896
162.5,9.697001264975071,192.4682599087539
159.5,9.937540593201991,202.59027717249194
157.0,10.275658743320434,215.26040391676867
155.0,10.486117401938582,230.3786142935079
152.5,10.826381365113761,241.08716422043756
149.5,11.11342726343393,255.00597371565112
147.5,11.312934362934364,271.0543565147882
145.5,11.640535279805352,280.3458637469586
143.0,12.018248175182482,299.2244897959184
141.0,12.432378249312972,319.74490740740737
138.0,12.768888236445488,340.0637216319035
136.5,13.17938808373591,355.3431216931217
134.0,13.514771179918299,378.61524076671344
132.5,13.850852713178295,401.3596367354889
130.5,14.156988188976378,431.6600216684724
129.5,14.486157980252468,454.30655391120507
127.0,14.870116807268008,479.4169466218739
