S0,S1,S2
341.0,3.002966162223025,15.664341183155504
332.5,3.1355338145896656,17.158339608433735
323.5,3.2426433787855578,18.39173018292683
315.0,3.3639818692735863,20.05006540282614
307.5,3.4951403435274404,22.05653210795719
300.0,3.615609633946458,23.67221476510067
293.0,3.758078231292517,25.58093525179856
285.5,3.8987841426865817,27.4447367182167
279.0,4.03105932558948,30.091096019618938
271.0,4.1966882941335495,32.657034050179206
265.5,4.336383309663894,35.16180977243062
258.0,4.4941860465116275,38.05642788434335
252.0,4.6367812685240075,41.24038210093987
246.0,4.832479508196721,44.21455318287623
241.0,4.97648385350893,47.20242456377133
236.5,5.157278031553491,50.18352699931647
231.0,5.325096051334661,53.42621145374449
225.0,5.479512228800249,57.885969281859694
221.0,5.663216017958071,62.12268270944742
217.0,5.896680371554743,67.49775973463376
213.0,6.083333333333334,71.25295454545454
208.0,6.257221507221507,76.94467016534055
204.0,6.478494491442062,81.2608794905683
201.0,6.664941854262243,86.6985380116959
196.0,6.882965147605138,91.75403048914237
193.0,7.1092783505154635,98.7656288608846
190.0,7.3033446585719055,105.16827938071779
186.0,7.468210361067504,112.83470440174351
184.0,7.711412151067323,119.52902467685077
180.5,7.90333230958231,127.46105200945627
176.5,8.124365220529477,136.4398641111449
174.0,8.39812485258275,143.47665774606008
170.5,8.65485016991041,153.3502267076203
167.0,8.898048279404211,163.98589367253751
165.0,9.139962651727357,172.71087897609635
161.5,9.392162346945117,178.32044107359818
158.0,9.65547374683921,190.3297152194211
156.0,9.913500388500388,202.6225165562914
153.0,10.285227272727273,216.95777103013944
151.0,10.544066455696203,226.06931499583237
147.0,10.79817533557047,239.278125
144.5,11.061387568726122,257.1908424908425
141.5,11.456272450953302,270.4123317013464
139.5,11.743854166666667,290.670171474916
137.5,12.09001820969906,306.20516647531576
136.0,12.38318597717693,326.2140211640211
134.0,12.592805082241702,337.656015037594
132.0,12.884649413846494,357.9372590688939
129.5,13.268701550387597,381.19594336012244
128.5,13.575394975394975,400.7271984551396
127.5,14.014705882352942,418.52555499811865
125.5,14.390547263681594,435.8617583396995
123.0,14.79202961672474,465.23058816336516
