S0,S1,S2
308.0,2.779211229946524,13.129391554222888
302.8,2.8919729926283426,14.087204564666104
297.85,2.9930135633959996,15.313132864483826
288.85,3.075639134709931,16.210532131927913
280.95,3.198838628475533,18.21600342096808
273.95,3.287952510511996,19.019380657927282
268.9,3.428473987951426,21.069070512820513
259.95,3.5566079148653142,22.636117069120598
251.95,3.6674997699668754,24.648736977308406
248.0,3.7886201298701296,26.02612684729064
241.95,3.912686350313321,27.55452321105485
233.95,4.025406800943009,29.54694000273336
231.85,4.1976403919274645,32.40238111888112
224.85,4.354314903155354,35.26709724696822
221.85,4.521645616337243,38.42166017276791
213.0,4.657750131250299,40.43332812943514
210.0,4.776890756302521,43.457342857142855
204.9,4.906432863113897,46.04337606837607
201.85,5.038968992248062,49.003936054974446
197.0,5.202296918767507,51.716407237673835
193.9,5.3820512820512825,54.585623931623935
187.9,5.548409520631743,59.566760946993504
185.75,5.741509923600731,62.860926710608915
183.7,5.914934336297898,65.39192747920951
176.9,6.08686846038864,69.38931133888532
172.85,6.293693773937829,74.77244852492848
170.85,6.457,78.80469825425043
169.7,6.6366376392034185,86.99299630423872
165.0,6.8643119131455395,90.472493560531
161.0,7.009223300970874,93.82577702702703
158.0,7.251629834254143,101.02753551696922
156.95,7.38261027503892,104.93038614062003
154.95,7.654463022832895,112.36001058201059
152.95,7.800977565422742,120.62658178409623
150.95,8.132471846846846,134.01632012164887
147.0,8.19275960170697,141.25704833427068
144.0,8.388518658451524,148.32939730897937
140.95,8.645188172043012,157.77233436853004
138.85,8.991283646521076,166.99721927778955
136.9,9.217505672149745,182.21754568106311
134.9,9.441533251231528,192.9649713055954
132.95,9.7868332981047,200.17049512987012
131.9,10.052157471684326,208.0158820516861
129.95,10.370155325443786,221.82471255027832
128.0,10.559842566999158,231.48892617449664
124.9,10.802075554579398,238.74296981292517
121.95,11.17284562638992,246.68107176703714
119.95,11.445579457597244,252.80987068965518
117.95,11.688807415605977,261.00444356540083
115.95,12.02178331186489,270.3434668520678
113.95,12.317265563435777,280.29878649719075
113.0,12.627122018785439,298.68620873012037
111.0,13.042091749400889,320.3637645107794
