S0,S1,S2
343.0,3.020510595581417,16.17355175688509
335.5,3.154615024207403,17.360220635950682
325.5,3.2633154743145285,18.847773368606703
318.5,3.373073383942949,20.496525410891465
310.5,3.4919730392156865,22.131635248272623
300.5,3.623214559135551,24.38535736875395
293.0,3.7483695166621995,26.23514146203048
286.5,3.8861344811843734,28.455565638233516
280.0,4.038803293388767,30.9424378210786
272.5,4.197096237096237,33.65964912280702
268.5,4.331592392847005,36.47461308715721
263.5,4.469726352079293,38.54123917008664
255.5,4.6389270091774595,41.61849412372466
250.5,4.783148036160084,44.32859488420325
244.0,4.947261446298674,47.56535308953342
240.0,5.132684913776695,51.771647627341494
234.5,5.317527123082678,55.04338037503411
228.5,5.500598520798598,59.58152196076833
224.5,5.675292354377914,63.65675246010505
221.0,5.84930250015639,68.44682776240154
216.5,6.025250626566416,73.40344114733622
212.0,6.227121017621659,78.26967226003549
209.0,6.405369484316853,83.14353092783506
203.0,6.674603174603175,89.20822881828316
200.0,6.877314814814815,94.54385070860027
196.0,7.072119472789115,99.97678802738712
193.0,7.275398591027067,107.05181347150258
189.0,7.4925,114.45212765957447
185.0,7.674400831499144,122.82972972972973
182.5,7.944155844155844,129.82964767616193
178.5,8.231480284421462,137.95599816849818
175.0,8.46277643260694,150.03212181337182
171.5,8.73013105051786,161.18319327731092
168.0,9.014989369241672,170.658712453191
166.0,9.27647180121662,179.71768001660095
163.0,9.532388663967613,189.29543160869272
159.5,9.82465332492909,207.1797292143402
157.0,10.07506801399145,218.78723616089206
154.0,10.319727891156463,229.0633830455259
153.0,10.639297385620916,243.51219049225966
150.0,10.901467648127955,257.2540803790804
147.5,11.268115942028984,268.8821078431373
145.5,11.63757664949718,288.99306645735214
141.5,11.881424913115055,303.85728243581
140.0,12.226339285714285,323.55148148148146
137.0,12.586081047067706,344.75
137.0,12.840659340659341,371.0124722222222
133.5,13.237399351667886,389.85553470919325
131.5,13.681308728631269,418.3475935828877
130.0,14.02686403508772,436.7922262552934
127.0,14.480161012075907,456.44568938686587
125.0,14.878179104477613,486.31421864520456
123.5,15.146926536731634,514.1259943181818
