S0,S1,S2
368.05,3.3560633484162894,20.079931135743237
358.15,3.471428571428571,21.62535208266752
352.05,3.5745408380940487,23.285618654962985
342.05,3.718829477216531,25.240203923593185
332.1,3.8860266711844718,26.961165650863773
325.0,4.058819736400919,29.468256843800322
313.2,4.2129636463031295,32.49246224909057
306.2,4.379957543750646,34.86473150143678
300.1,4.527560908084164,37.385389957264955
296.0,4.6507835718006065,40.061328495541645
288.1,4.833367911479944,43.155912882128156
280.05,5.022638518346673,47.13086452055289
276.15,5.15596876365225,50.02204811649256
272.1,5.3545074849061285,55.004452837140754
265.1,5.538055696995809,57.904294584339425
260.1,5.709697750067769,62.09547770834207
255.05,5.883045589738823,67.12628078817734
250.14999999999998,6.079352292038634,71.39875205254516
246.1,6.29292215795961,76.44568735697266
242.05,6.533478260869565,83.8679470295581
237.14999999999998,6.762950937950938,89.8546536548029
232.05,6.9458409768401745,93.84919747993699
229.0,7.196808510638298,99.42353723404256
225.1,7.453244574623885,106.33385351643778
223.05,7.682827956989247,116.99068196509371
218.14999999999998,7.866362233084641,122.18276876537463
215.05,8.104618217877887,129.1852882639959
211.05,8.290180190608481,137.63798462566845
207.05,8.634577044577044,145.27242424242422
202.2,8.831868258353065,154.71900017253276
202.14999999999998,9.191013356562136,172.07792682926828
196.2,9.413690787996707,178.15869495339118
192.2,9.746019818633904,188.67275626701334
189.14999999999998,10.138858415377403,205.31732954545456
186.1,10.328754578754578,213.96584194381657
185.05,10.68538961038961,240.69601437024514
183.05,11.000342465753425,254.52183423348563
180.0,11.363216737330909,267.1460985853227
176.1,11.68069591698624,282.72050828481855
172.0,11.980210772833722,302.1636217948717
170.0,12.297166666666666,320.87391397849456
166.1,12.742823763360676,335.5340885998779
164.14999999999998,13.127785052377115,369.78245268343267
162.05,13.377165621734585,388.0480477855477
160.05,13.767628992628993,401.1015238927738
158.05,14.298789173789173,429.5933635126338
156.0,14.667464762144474,447.61037770669276
156.0,15.095179547228726,464.0124299719886
153.1,15.472475124378109,490.32666564885477
153.0,15.717293233082707,523.6443054357203
151.0,16.18640248640249,563.8414285714285
147.05,16.64324110671937,588.3747346645079
145.1,17.176330532212887,606.1235262934689
