S0,S1,S2
317.75,2.70151254995005,12.53093930635838
306.85,2.8132407407407407,13.391253561253562
298.75,2.8859575449170825,14.50548356510746
287.95,2.9922173149395497,15.763580679978412
278.0,3.1183953448861703,17.192611268380908
272.85,3.2262215909090908,18.897512585134734
265.0,3.3519482854434313,20.693577936224994
260.9,3.497690529809174,22.18448847014283
254.9,3.610153814175847,24.43785587492319
248.95,3.7372791519434627,26.371026152051332
244.0,3.9075698757763973,28.562735444124627
237.95,4.053888888888889,30.656685563114134
233.85,4.14878793447072,33.20776042484173
224.95,4.276671588566334,35.830198738995264
218.0,4.424870606644198,38.34286417322835
213.9,4.564546374611437,41.451884942084945
209.85,4.704085603112841,44.27878024691358
205.9,4.884173770491803,46.66834895062743
200.85,5.003413253413253,50.195587606837606
199.0,5.106548657132891,54.542764986105595
194.95,5.323813652390036,59.099832366215345
190.9,5.510920876943619,63.522926078483486
185.0,5.6311904761904765,66.47511042097999
182.75,5.82169827889006,71.8433148148148
180.8,5.951787700619737,75.60273891194196
173.85,6.140993680648853,79.73627514321403
169.95,6.27877068737943,83.43287955369063
166.95,6.558072916666666,88.30486160963548
162.9,6.715066972828168,94.48126174155878
159.85,6.954897660818713,101.16472222222222
155.9,7.134218964727439,106.3938888888889
152.85,7.392784090909092,112.76440635451505
149.95,7.60330274586719,117.25568329015545
147.0,7.855403311025008,128.14972375690607
145.95,8.084014648578439,134.7926545694887
143.9,8.312084925066118,147.19270929466052
140.9,8.400885021567753,152.20762345679012
138.9,8.582497741644083,165.87425500212856
135.85,8.735534591194968,169.26375515072652
132.9,9.07431245225363,178.68691124521635
130.0,9.22517414860681,190.6495528056849
128.0,9.403012048192771,205.2528594771242
126.9,9.703437080161219,216.04790893835013
123.95,9.878235294117648,228.7684663181026
122.95,10.06139852326824,240.7566189124075
120.95,10.364845345783484,249.00945598115348
118.0,10.742569444444444,257.08513091728804
115.0,11.16428651028027,280.92853349673203
113.95,11.486167587260548,297.7303737219415
110.0,11.754398462234283,309.9274181818182
108.0,11.997709923664122,326.6857861411918
106.95,12.226811412839446,345.15607710040985
106.0,12.665100193923722,364.24795540263347
