S0,S1,S2
371.05,3.3380251348336456,19.920319974903926
363.0,3.4787422897547766,21.82890860063924
351.29999999999995,3.607713533706911,23.500947603121514
340.4,3.7495195905789127,25.405824811989394
335.05,3.8813863209999324,27.163251516353945
328.2,4.027455035106281,29.820542966350416
318.15,4.175765918217866,32.21909722222222
312.1,4.354162042175361,35.61038281186838
305.2,4.521251277160957,38.41682126696833
299.05,4.732443657063197,41.25313725490196
292.0,4.923911028730306,45.15897644632584
286.0,5.0595502727179165,49.723396567299005
281.0,5.239463276836158,52.91812146892655
273.05,5.43125915463486,56.7735072463768
267.15,5.64441025308802,61.90499788030154
261.05,5.801389718076285,64.76850591016549
255.1,6.006126682851468,69.72135506003431
253.0,6.1964672633066415,74.23751227530848
247.05,6.408982738394503,80.49376322751323
244.05,6.6387339449541285,85.23912797002858
237.05,6.810634514155641,91.76342490842491
233.0,7.0635848047084,98.91208934000196
225.05,7.261178359683795,106.16877367131222
220.05,7.547303619408883,112.89301565365295
218.0,7.740446812802581,121.99437514849133
214.05,7.986588626581454,131.57492215879606
210.1,8.239621365787693,141.36464415395787
206.05,8.539704036155921,146.90291532019873
203.0,8.736830343286362,160.903172533681
197.1,9.029248523369287,169.84145684789064
193.1,9.356298403666823,181.54234180249279
191.0,9.55654856400635,192.36858216970998
187.14999999999998,9.843889240153235,207.8842657342657
185.1,10.067240638955685,217.4004581295978
182.05,10.400115238876516,228.77399254600513
179.0,10.69213438420508,242.91299019607843
178.0,11.03733664185277,260.91117721164613
175.1,11.40383064516129,276.89479922211706
173.14999999999998,11.660351702508962,296.4018705197132
171.1,12.020148601398603,310.5994243523964
168.0,12.667218805330352,331.0512096774193
167.0,12.921036844591404,351.4051337529504
164.0,13.389934607645873,367.2213183060109
162.1,13.745150375939849,386.8596638655462
161.05,14.06674248836225,413.1667165762056
156.2,14.292331446217188,437.83229869545653
156.05,15.053662358010184,467.03273925935264
152.2,15.512015503875968,490.1430330271642
149.1,16.187653276955604,523.6926020875297
146.1,16.434365682766845,541.1486157253598
145.0,16.644659776055125,569.0931826706677
143.05,17.16025293586269,596.7484854933673
141.0,17.8640059127864,655.1295862412761
