param,PRO_q2.5,PRO_median,PRO_q97.5,INV_q2.5,INV_median,INV_q97.5
adhesion,0.2869628180939441,0.7036409295236694,0.9891185911361944,0.4508387992255868,0.8329393620856707,0.9903423980090157
fragment_rate,0.0006747836576081944,0.004688788006131737,0.008862388918404407,0.00021893066487630055,0.0026343573535544773,0.009110090034880907
heading_sigma,0.11992382216238286,0.5738035277023071,0.762082758869697,0.03199717667904598,0.49724224615898305,0.7823744211959123
init_n_clusters,379.567360527227,945.3960706112131,1468.763920221651,552.5758349925856,895.7566867555009,1251.085031487865
merge_prob,0.3113735466523675,0.6830986488274627,0.9773328718306845,0.46165364560517136,0.791637517598352,0.9864269592361049
prolif_rate,0.0017440786528338313,0.005588556442610146,0.01191474917325053,0.0006676494917090578,0.0072739592600094445,0.014897550586391181
speed_meanlog,-0.6667920000740885,0.17745056139360538,0.7532024070843583,0.6054828891048681,1.1837601406061689,1.653368656490841
speed_sdlog,0.16930291549408194,0.8183514512041192,1.4239656266402387,0.25139807228184347,0.8228779383359855,1.4223523145981511
