model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-848.8361453192849,1709.6722906385698,0.0,0.7310586386306743
Cell_num_prolif_cst_shed,7,-848.836145624458,1711.672291248916,2.0000006103462056,0.2689413613693256
no_prolif_no_shed,5,-964.7823027509215,1939.564605501843,229.8923148632732,8.779510949781062e-51
