step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,680.85,1.1893087025082303,1.6014471403647281
2,623.45,1.313742378131249,2.097562422658339
3,584.39,1.4183541230223713,2.5681985778643015
4,552.11,1.5188612155143242,3.0656933749281965
5,525.12,1.6150534851776228,3.5697285413152695
6,502.01,1.7078034872584433,4.096109372119853
7,480.72,1.8037218272953732,4.688036326173793
8,461.49,1.9002323889488322,5.301586570277074
9,443.88,1.9981579942104915,5.984105310806218
10,428.15,2.0937524643861867,6.693451706570893
11,413.18,2.1939411479180495,7.460440195595011
12,398.67,2.2987291008783353,8.305543519636977
13,385.69,2.4029989160199943,9.210410174468322
14,373.56,2.5085923152354788,10.132028503135302
15,361.64,2.619517383006104,11.183242617643549
16,350.91,2.730336193005918,12.267467973724836
17,341.06,2.840653311490994,13.450704040986233
18,331.53,2.9556267644554475,14.676380111600508
19,322.15,3.075398877219767,16.049393933880356
20,313.57,3.1942626603261344,17.477871585361246
21,305.68,3.314982025322783,18.99745997435251
22,298.22,3.434099748514927,20.54489632766529
23,290.57,3.564452141625296,22.340648387115028
24,283.59,3.690766081553288,24.11360247276587
25,276.98,3.8191633118497235,25.9086335350548
26,270.31,3.956910489205273,27.98687781966922
27,264.11,4.094849090530115,30.1751234210911
28,258.09,4.238307234794542,32.43690317917335
29,252.13,4.3882682086917795,34.986847033329994
30,247.04,4.527893975594785,37.43870787046305
31,241.72,4.679909207128922,40.152175405915294
32,236.8,4.828208287821995,42.95624210163945
33,232.27,4.975131918068135,45.77347489321733
34,227.33,5.138581011706599,49.03260722930254
35,222.81,5.302617693585287,52.33743586340219
36,218.65,5.466045197696443,55.70575953472969
37,214.47,5.634066905319913,59.491004974963765
38,210.16,5.813850283619056,63.55591175659552
39,206.04,5.9956552878913065,67.98571849416007
40,202.09,6.178889889184339,72.46839874475843
41,198.27,6.368471683853186,77.08930101758708
42,194.98,6.550428448095395,81.72822673254291
43,191.51,6.744448943674859,86.91413478161229
44,188.38,6.932162973651301,91.88016699931069
45,185.22,7.12897575491681,97.41873797795039
46,182.1,7.33267672519763,103.38781323256296
47,179.1,7.543283832897401,109.43281224538505
48,176.36,7.746867340061199,115.59465638812155
49,173.69,7.949298275453591,122.08162764510956
50,170.96,8.164395185492811,128.51094990955934
51,168.57,8.370484476019623,135.45509562594444
52,165.97,8.5932639876522,143.2712119681184
53,163.43,8.822282860645712,151.29384094670698
54,160.92,9.063451524742982,160.00450567949557
55,158.6,9.300551749543759,169.0055347381792
56,156.33,9.541069380276916,177.76531422120985
57,153.82,9.80398651324267,188.1261715777917
58,151.74,10.049492765475797,198.05699947765734
59,149.33,10.327197866942958,209.32361392557814
60,147.35,10.580101848817142,220.21159598437086
61,145.52,10.831666721254763,230.99210307235649
62,143.61,11.097561849122553,243.04683019127265
63,141.76,11.370848147604162,256.08787367396775
64,139.97,11.640145891342423,268.5721980316417
65,138.21,11.918623482894866,281.5485824515735
66,136.47,12.204515094522952,295.5992471248476
67,134.32,12.54114540732156,312.3367407327129
68,132.69,12.840394218207562,327.3634085276155
69,130.7,13.178384502535499,344.69919569117707
70,128.8,13.520490733938013,363.1926445258895
71,127.13,13.850615912559087,381.9032270033661
72,125.65,14.170280342562846,399.98131239958064
73,124.19,14.500589961915693,419.4073114081777
74,122.68,14.84096792226582,439.6102598351335
75,121.39,15.162533313480083,459.4583447185733
76,119.97,15.505552777753026,480.4141966640086
77,118.54,15.862886989351143,502.7889698655152
78,116.97,16.25153475311343,528.7818480992823
79,115.64,16.617120581198943,555.5080571092666
80,114.4,16.981546976603994,580.2518270911997
81,112.86,17.402184512312907,610.9320760739635
82,111.37,17.828211966998786,640.818697779118
83,110.16,18.219372868168026,671.5271099720868
84,108.95,18.617282732699994,703.1721286298322
85,107.77,19.034883116745114,735.0369139990412
86,106.6,19.45217264261772,764.9835702734657
87,105.48,19.87918814436172,801.6379272675135
88,104.28,20.32240247199047,836.5503365318087
89,103.14,20.777608037558075,876.9225088286909
90,102.23,21.193935735122487,912.3317169566009
91,101.28,21.628643146878666,948.6104016333752
92,100.4,22.06074483098541,990.0085756812264
93,99.42,22.519755366018536,1030.061945449029
94,98.6,22.95218610899427,1069.8058791392718
95,97.69,23.411239799764758,1114.1407078908933
96,96.78,23.88765110499034,1158.8360506417519
97,95.87,24.376179283332725,1209.3326105040674
98,94.96,24.8749335579843,1257.1554570221836
99,94.03,25.390347361607233,1309.6036078171855
100,93.06,25.936566416134934,1370.6347439505691
101,92.29,26.4345790190005,1421.883346054387
102,91.59,26.92009002139986,1473.2345321602124
103,90.87,27.423377356017216,1525.8464696886083
104,90.21,27.912000902744456,1585.9953448700437
105,89.4,28.46883944459115,1650.2030508956275
106,88.53,29.059419497532698,1717.1417522172724
107,87.75,29.6262533881534,1784.6368885315774
108,87.14,30.147172416530154,1845.1386967309297
109,86.44,30.72100754757269,1914.999639490014
110,85.82,31.261917529214553,1979.9965627915683
111,85.13,31.853082063418295,2052.8192490823913
112,84.41,32.461402052391946,2126.1653087981986
113,83.77,33.03863377866619,2202.457431282595
114,82.97,33.69623571252707,2294.221726869871
115,82.28,34.329087028100474,2375.528605545953
116,81.69,34.943110818453896,2460.464102570072
117,81.1,35.56075703310281,2546.9891657306885
118,80.61,36.1427161564088,2632.24028841055
119,80.15,36.715063112505185,2710.0191796132553
120,79.67,37.31277967794956,2795.803904785625
121,79.01,38.0014044875998,2899.777680818667
122,78.47,38.65140655266718,2998.6056300173987
