replicate,timestep,S0,S1,S2,NND_med
1,57,118.0,10.525423728813559,237.91525423728814,63.5988493591918
1,58,118.0,10.576271186440678,240.5084745762712,63.0142570881258
1,59,118.0,10.610169491525424,241.84745762711864,61.983940394595045
1,60,115.0,10.930434782608696,261.9913043478261,61.21664003553985
1,61,114.0,11.078947368421053,269.5,64.40879536755747
1,62,112.0,11.339285714285714,292.0357142857143,62.96997874373584
1,63,110.0,11.572727272727272,306.3363636363636,65.50161468237908
1,64,107.0,11.97196261682243,318.5140186915888,65.11191624131112
1,65,104.0,12.384615384615385,338.8269230769231,65.75896718089913
1,66,103.0,12.572815533980583,345.97087378640776,66.16830590305683
1,67,101.0,12.910891089108912,358.81188118811883,70.01927292147914
1,68,99.0,13.232323232323232,390.72727272727275,67.6296873604485
1,69,96.0,13.708333333333334,431.6041666666667,66.72518914024646
