stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,init_n_clusters,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
4,0.855052859589942,0.8705632300700687,0.000836371012606314,0.30061048754844855,0.8084368837524554,3.243137810954205,948,12.91858767534979,0.15784036401468188,0.12734861971009415,0.29491514115942996,0.9491514115942995,13.86773908694409
4,0.8630093844783895,0.9638902693307719,0.0021887903997093974,0.2522827435163164,0.8855723443310057,3.208341952983858,900,10.0989910312026,0.20971531916219577,0.12758470135529396,0.3553311042780166,1.6504642344021234,11.749455265604723
4,0.7975016617433274,0.86099988205494,0.001934439320310398,0.38136620164894824,0.8328030868379154,3.3370013197805304,984,12.599833225474265,0.19167871135644127,0.1622799421146024,0.4290258097524285,2.2902580975242848,14.89009132299855
4,0.7932411693467526,0.9496649909417386,0.0014153432260824237,0.4144050852913867,0.8748933100114311,3.3247069082615246,961,7.972860971339441,0.21672609878932114,0.19261281146858802,0.5043352487923991,3.2106134758172025,11.183474447156643
4,0.8032576583494941,0.8913709147092826,0.0003521026991571777,0.35538617623808283,0.897929256392862,3.354307549880088,953,8.523454468390238,0.2514072544850428,0.2256943954942034,0.6443672236861772,5.214688736654233,13.738143205044471
4,0.799480364128721,0.9143830762190048,0.000399084555805184,0.3780464700979034,0.8966403393550955,3.4042066315317543,934,5.196916472731387,0.22839658056995807,0.1642849903100946,0.5112149892414921,3.3961156981145018,8.59303217084589
4,0.8323078734662134,0.8640729755516547,0.0013233733195496939,0.34643982821822683,0.8839331062691519,3.457802303810044,958,9.412984481105928,0.24734609753213757,0.22859699432536615,0.661883679194575,5.378267710520786,14.791252191626715
4,0.7819108674813395,0.8851664227769324,0.00043471765921338916,0.37553774580536214,0.820757549439641,3.3565549422053627,924,12.121801705396841,0.18461736711008442,0.12593725768229594,0.3392031203595904,1.3920312035959037,13.513832908992745
4,0.7770031214375076,0.9681660209142229,0.0002163588205300404,0.6175628167672642,0.8153533658127546,3.3088921425956386,940,13.905791911464094,0.14065248175423667,0.12500127686796048,0.28126261237629996,0.8126261237629995,14.718418035227094
4,0.8578534668183251,0.9640910277772502,0.0005633774112631223,0.5052379066445571,0.8079971852694675,3.1846319219220978,925,11.404842679156648,0.15553269389473295,0.1297259978957629,0.2830461454634511,0.8304614546345107,12.235304133791159
4,0.807824918918892,0.8765446751352446,0.0006176062308659347,0.4726690031643439,0.8258706115385028,3.290012390776134,924,11.417694568579224,0.162570503838871,0.12330775529613665,0.29272728895942696,0.9272728895942695,12.344967458173493
4,0.893190678327126,0.8406993549060273,0.00023017122637135223,0.3063272965793451,0.872999368137957,3.2274139659432715,950,8.295872622206675,0.22365246072221312,0.18290104636179558,0.5616727898963548,3.853252506185679,12.149125128392354
4,0.84899536981193,0.8585404077112105,0.001832543043194795,0.5986160269439131,0.8294647934235122,3.2791089625974905,946,10.721627127346874,0.1665616124978187,0.12920939025767839,0.3212769788508502,1.212769788508502,11.934396915855377
4,0.8006031133017685,0.9574570525693752,0.002849080384989312,0.4158886776591668,0.8696908264666575,3.1936392685412365,959,8.15484051634992,0.21824374396779297,0.18692050102768748,0.44969100389309424,2.679347478608872,10.834187994958791
4,0.7794200752960248,0.8810101719788528,0.002924681423988241,0.3094479207785479,0.881392110976482,3.197013140568315,974,7.230391855038767,0.19804921390089422,0.17498357944939635,0.4860063097145231,2.8600630971452308,10.090454952183997
4,0.7665201767977271,0.8144609846297243,0.00025729001760312536,0.5103188447688995,0.8385836743596157,3.2234328101433096,965,11.442605772663192,0.12991837086422275,0.11690638563599687,0.25376933346467406,0.5376933346467405,11.980299107309932
4,0.8462461702187293,0.827874252859832,0.0009446841482864184,0.41465904846441803,0.8876129762792102,3.435840267596433,934,8.255587365190681,0.25433179412508194,0.20920887377128736,0.47237497645252435,3.359156443488936,11.614743808679616
4,0.83155738630485,0.8789479270545628,0.0003537100102282935,0.5085976920667167,0.8687708924229719,3.203858046972757,972,10.104592659357385,0.1974758623416583,0.1812157648707628,0.44558946989715653,2.4558946989715653,12.56048735832895
4,0.8820829063468417,0.8807821721683959,0.00046926561465023426,0.3163555725084251,0.8789080529274989,3.235523838999145,976,8.64669903378457,0.22411395392989672,0.20016936055162887,0.5232826471305416,3.475659616120672,12.122358649905241
4,0.8009989942230192,0.8457109450382383,0.0029077989822016803,0.5634244552894428,0.8383731253818691,3.2450795101212395,959,12.727898952101956,0.13928481536807943,0.13838782983463202,0.31106513217665754,1.1106513217665754,13.838550273868531
4,0.8390510285690713,0.9500409225171841,0.0010344743242691058,0.39072906036246574,0.8451431411654677,3.268057663821616,914,6.535052897687912,0.20361350525811617,0.13404668031287376,0.34860136373500333,1.522148689931195,8.057201587619106
4,0.802552914930546,0.9265960887005533,0.0029057924431880842,0.5702545350288306,0.8248430408771252,3.410720169577794,905,10.757834462242684,0.18498693294264007,0.12283719016719694,0.27516008349977134,0.7516008349977132,11.509435297240397
4,0.8777612982122597,0.857181261824449,0.000735064176180328,0.29139282304922415,0.8523153349837134,3.4615075079043676,977,7.633438824267084,0.25538454881791334,0.25128816508291824,0.7944475691348135,7.01120283035645,14.644641654623534
4,0.8081576134452223,0.8284360891288511,0.0010331023924047605,0.5127171860599099,0.8898462870170271,3.4015858761116213,979,8.958779143990723,0.1915918981661977,0.16770911774081992,0.4050589092163362,2.050589092163362,11.009368236154085
4,0.8577131241918045,0.8739085753711405,0.00274715886925958,0.341405797447944,0.8491797104290523,3.362288832377936,951,7.591627719761438,0.2120959622722467,0.1635017003573785,0.45365995605658843,2.657559183288351,10.24918690304979
4,0.8499156310967968,0.9077433977098179,0.0002819330373589268,0.5457801247707673,0.8708355810684568,3.220097411258722,956,8.002287930899808,0.1843394573126542,0.15375245742022633,0.35127002662789425,1.5127002662789424,9.51498819717875
4,0.7858472518540528,0.8980729432427493,0.0006851088582565827,0.3040874851791794,0.843383210772557,3.265991621857706,965,9.328125639098939,0.1883881957906693,0.1467801247497441,0.33833229691523103,1.3833229691523101,10.71144860825125
4,0.761100938324224,0.8654251158181299,0.00021558381422222714,0.4787070205003226,0.890977399554734,3.3361635473180518,983,6.107420736442564,0.21844774171806036,0.20160606636053635,0.45921010147289115,2.792639095514878,8.900059831957442
4,0.8387944184471468,0.9493400871000427,0.0007753113524311329,0.5656809710875913,0.8149635431797412,3.3210979120373985,920,9.530472545744189,0.17661745687708558,0.1358862355892664,0.302251260715945,1.0225126071594497,10.552985152903638
4,0.790198674684652,0.9084454677925701,0.00027506609948262735,0.583207257831944,0.8358379733046565,3.199335761159947,915,13.304761861497786,0.14576483624825254,0.13729107824127187,0.29265277158842984,0.9265277158842983,14.231289577382084
4,0.8045960083190993,0.8794717153857282,0.00020676905006964454,0.306526633818678,0.855325408030704,3.2569351837792153,927,11.839704684148428,0.19032376975408694,0.12683542714007665,0.37517163021233996,1.7517163021233995,13.591420986271828
4,0.848530718086724,0.9362006620490028,0.0008483644244511726,0.3954529245828833,0.8452054049231739,3.2652849670450075,989,9.012529144414824,0.2081373453934128,0.18309616337041976,0.5202412293927141,3.283785747861269,12.296314892276094
4,0.7715834643437702,0.9451542921594671,0.00044596622196485145,0.5652170656260912,0.892582370094181,3.3622865020281236,974,10.036673162258268,0.22141279938703923,0.19668307900940327,0.48342721043993,3.048400098269692,13.08507326052796
4,0.8747832891137287,0.8660880503860614,0.00025619037399973586,0.6030067652127467,0.8742538360765418,3.4360258986826606,893,8.359620039104692,0.20714327464262383,0.1362939580016301,0.322720541173211,1.2986381581583477,9.65825819726304
4,0.8625551666185257,0.9409940357086695,0.0014682522256583585,0.6162617307589938,0.8917825931112648,3.440955656451338,928,7.427138605603326,0.23933906957434697,0.1976378631285484,0.4173356307733795,2.5667470034772646,9.993885609080591
4,0.7782055295653971,0.8865794309602987,0.00020791174210253914,0.4683913075041382,0.8363107661767232,3.179013631747314,984,12.705370490174813,0.16465434059238127,0.14134438021329832,0.3841924946985594,1.8419249469855936,14.547295437160408
4,0.812882944682763,0.9552960162974516,0.0008769732326958617,0.3809563027680635,0.8258007605731529,3.3902232099089584,911,10.43656101094953,0.2034652335204283,0.13614494214807782,0.3492723542234386,1.527375877438669,11.963936888388199
4,0.885151573484243,0.9506982589994138,0.0008712035641099827,0.5143887981096265,0.8271664991945163,3.323371358988579,965,7.454477953717798,0.19839093384695303,0.17848182146026711,0.4242565803543591,2.2425658035435907,9.697043757261389
4,0.7908676765364089,0.8780542748345319,0.00253430123823883,0.4025640913979485,0.8167403968213696,3.278236928826312,913,10.421052265021181,0.15629108587236573,0.11911238314873605,0.26819530662398555,0.6819530662398554,11.103005331261038
4,0.7538395032663364,0.9718786192512805,0.0006049864909625022,0.4084092518828445,0.8091590985750762,3.2845412710685165,901,12.45840548538295,0.16880134319568524,0.12496195253427227,0.30138764882143004,1.0138764882143003,13.472281973597251
4,0.7621147403645413,0.9051920230112256,0.0022464018920425664,0.3313424927204465,0.8549950953117443,3.303041991044315,954,11.942087744752078,0.18395256326288437,0.143093132663985,0.43268455699832914,2.3268455699832913,14.268933314735369
4,0.8829624940849009,0.838294464936042,0.001007639457819073,0.5703264933556373,0.8607238579406051,3.2745086554139955,898,9.919203529366534,0.18184444791909957,0.12051296707089645,0.26370063971077434,0.6370063971077433,10.556209926474278
4,0.8295024920415592,0.8983632833291655,0.000573685459993114,0.36527226971269233,0.8131456868872856,3.2810030347990566,947,9.658065585808188,0.18110868863223611,0.13893184645886317,0.3264763578466701,1.264763578466701,10.922829164274889
4,0.8880230925010232,0.9515207068084622,0.0004914655115958761,0.5608997210954639,0.8455391140434924,3.2690872179184685,939,10.81845514603448,0.17598598786927594,0.14143563126220018,0.3111327499843497,1.111327499843497,11.929782645877978
4,0.8015304114555457,0.8630745857878611,0.0017788697957922474,0.45481071255859434,0.8961146826207681,3.372198460311126,987,7.86766361520341,0.23638425027948762,0.21363620364951638,0.5030366724588486,3.5305712638785263,11.398234879081937
4,0.8278443363761697,0.907084410535477,0.0028580335399941495,0.567685968750108,0.8334506458022964,3.289975494046232,967,9.541505826446556,0.16369346717828734,0.12746875198337218,0.2870966137908471,0.870966137908471,10.412471964355028
4,0.8285937656622556,0.8193207831354922,0.002800948487699044,0.43178566652611583,0.8262716519554856,3.3824611285773027,971,10.111158249879889,0.19398657106323164,0.1546265676071695,0.4066768392770038,2.066768392770038,12.177926642649927
4,0.8022883114848409,0.9303445762831978,0.00040799377244088496,0.5411210869302926,0.8493832222726203,3.267264847708993,893,12.44058496147117,0.1661217418027943,0.12640467743665226,0.2798553113911974,0.7985531139119739,13.239138075383144
4,0.8014701803478154,0.8255895896463696,0.0005575441798126307,0.4541872333828441,0.8707840137853776,3.292939290857935,951,9.50172692594019,0.1687588001196446,0.1446423564929975,0.316201767287154,1.16201767287154,10.66374459881173
4,0.8226183501313861,0.9395887658119928,0.0009697255305379251,0.4024067672897724,0.8650085561015719,3.2636171252728277,981,9.513743777695272,0.2124560673349621,0.1877505168032005,0.5242681073804976,3.367241747154597,12.88098552484987
4,0.8806449627018847,0.8513754893963115,0.0013325315091689105,0.2845934297965526,0.8648135945676879,3.4727509350642163,957,6.998500005537786,0.27415033930976845,0.24705032041441571,0.7427160455575442,6.639167052817283,13.637667058355069
4,0.8275845861873204,0.8697908790760757,0.0028653816803952082,0.3793237413329686,0.8413026065999353,3.3252683061668944,966,9.847641308807498,0.21494025385433133,0.20652195200165527,0.5673201867425778,3.8878239259856433,13.735465234793141
4,0.7686816948031571,0.857245399660675,0.0009449652986226209,0.30640435790628445,0.8547176302456849,3.369087007721112,915,12.460056391171504,0.210269988919332,0.13361605011942382,0.3473577050814562,1.5762769400078815,14.036333331179385
4,0.7921275777678379,0.9202098710885613,0.0006369091241665222,0.3780529918746833,0.891986752992209,3.3624355150448553,914,9.403816403605726,0.25149736175819565,0.18945880111033475,0.4379659390320998,2.8946330079029545,12.298449411508681
