model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-655.7518161646208,1325.5036323292416,0.0,0.9999850775727807
Cell_num_prolif_no_shed,6,-667.8644465362304,1347.7288930724608,22.225260743219224,1.4922427219495456e-05
no_prolif_no_shed,5,-866.2123143097937,1742.4246286195873,416.9209962903458,2.9292030655322194e-91
