stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,init_n_clusters,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
4,0.8392875147979609,0.8569948672191094,0.0009348618546873435,0.5340083134196448,0.8944823290367085,3.2257967372455507,912,6.71735068004282,0.1968873622461911,0.13276112369626367,0.31818474169136135,3.4783322763381608,10.195682956380981
4,0.8904441084156376,0.9091660153625849,0.0009592229187170236,0.4895950948854078,0.8258077380077994,3.3330876821636477,923,7.57028436301847,0.1844647417483963,0.13757599247712143,0.2900677145528473,3.1210844877836506,10.691368850802121
4,0.8704926039111035,0.9184658295075873,0.0013325985054416243,0.5199675601948031,0.8934606025830538,3.409292334322644,883,6.602125472295665,0.22903968618468842,0.1364208950068908,0.34407898894436345,4.095395701359426,10.69752117365509
4,0.8435238989087984,0.7998462904169481,0.0025204915240863305,0.587033961137475,0.8307475404012015,3.2481756238528523,940,7.812866553523055,0.1794364778242718,0.13349239694333734,0.30458804792763294,3.1751692269524203,10.988035780475474
4,0.8802072961325441,0.8371519902070949,0.00026037305123345806,0.5764546646850783,0.8717533290691989,3.430388330558839,863,7.590486380117226,0.22897512417867044,0.12060437305051327,0.29790211898891306,3.4748161621809674,11.065302542298193
4,0.8775795452875174,0.8508047863799784,0.0015440965461832002,0.3226655924673154,0.8830342568557717,3.345844918850544,904,5.905951372063502,0.24635686087619205,0.16536396001315892,0.41635210391752325,5.2807292480687416,11.186680620132243
4,0.7992668204990423,0.9106136477052222,0.0006507437638155123,0.3075181506961482,0.8797488184872264,3.4349940606430405,872,7.512246674677353,0.23258073101692686,0.12625351967562798,0.32451017385259506,3.833444245451499,11.345690920128852
4,0.7907985136393151,0.8180445017363013,0.0019523285884181136,0.29310396536510136,0.8153442584063421,3.4229969995840794,920,7.334556701899039,0.2053941120912542,0.12994277271946536,0.3693833291693299,4.047202139800495,11.381758841699535
4,0.8520320340748021,0.8046271989148723,0.0010456507214956895,0.391844227498306,0.8847885447625715,3.4302279994696407,897,6.366058794084774,0.23884726651624494,0.15636659814473644,0.4066837234594138,5.018975881203951,11.385034675288725
4,0.8207699262143164,0.9088527132435099,0.0009656930580815355,0.43716688361616296,0.8819251144045726,3.3044843922019904,933,6.42387113429669,0.21985971076668293,0.15181792030567876,0.42709562391777367,4.987732549901354,11.411603684198045
4,0.7679623458403104,0.9228553247916568,0.002973182034059235,0.34430977003155877,0.8723298446154356,3.2579545381110466,926,7.252425014531954,0.20476947103408186,0.13729510280237955,0.3835268543566555,4.255914281931169,11.508339296463124
4,0.7923989870531166,0.8643751931340957,0.0007425638049742787,0.28346667458223695,0.8416312363804528,3.2835283333549734,923,6.666750794600635,0.21313218102252976,0.147663482241761,0.4236382103972113,4.84433873661502,11.511089531215655
4,0.8693324553586721,0.9257887771328005,0.002977557221421356,0.3700763329066049,0.8780640478048148,3.3709158836107713,879,7.690250436548537,0.21898106558311342,0.1349036890976719,0.3298618113740882,3.8374656605487347,11.527716097097272
4,0.8656852237767367,0.8294699684763508,0.0016018956460765272,0.36814598683347377,0.8669232858299449,3.4432600218641287,876,7.954799627655705,0.2194386169415432,0.13031385365136847,0.31121250258485633,3.60964973177768,11.564449359433384
4,0.7984617895634418,0.9274827205835889,0.0013204106861937144,0.48117223918260194,0.8616373087582938,3.2503785648320167,918,7.504022657597939,0.21245861716739942,0.15208010960087212,0.3527900987401391,4.173288255084106,11.677310912682046
4,0.7944958978518031,0.9302186271708781,0.002788921628304192,0.3888615823206024,0.8297486741294962,3.3640963073693446,933,7.452747754491752,0.21063588957690915,0.14839845706712182,0.37401888254570914,4.330532291897402,11.783280046389155
