stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,init_n_clusters,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
1,0.6715739254701745,0.8559652662860618,0.0013548895321043024,0.39640042168643846,0.6419669337238605,3.1857773687798976,1012,15.375022952635987,0.10671009495958456,0.1400434841263982,0.30283497725186637,2.495885563378491,17.870908516014477
1,0.6709412767292194,0.8611139210740528,0.000678355631030327,0.8735697601299125,0.8679400642149113,2.953806206216977,951,16.592254231607065,0.17655779534938282,0.22391983320770079,0.4328446735787652,5.333223021358489,21.925477252965553
1,0.8060614785289407,0.930358103350228,0.0012540603103484583,0.37104996265100954,0.6111596862000637,2.3394995852651053,860,22.312065665947834,0.32445219213084636,0.38112532521750425,0.6447484112448536,10.503259285932042,32.81532495187987
1,0.7723648242737725,0.8652722481890381,0.0002107959756631342,0.45816152123097664,0.6460723204529566,2.293096399807331,888,24.91669311902229,0.37381936993674836,0.37295970570606934,0.6139631823809929,10.607422580238106,35.5241156992604
1,0.7741252623802578,0.7199966014980599,0.00047141514786740163,0.7996992457537436,0.8189849262085731,2.9100645150274684,788,18.969207824799213,0.21756967124655588,0.3466798399197422,0.6172501304310396,8.814996415973377,27.78420424077259
1,0.9787279163918594,0.8253509498010182,0.001176379918509885,0.8203596792033777,0.627736721560745,3.043992305200675,776,21.3363303864103,0.32436380417887717,0.4207621466109865,0.6869887843986257,11.321147351884893,32.65747773829519
1,0.7046212185247199,0.8803363558003422,0.0005084595431490988,0.49448825838790467,0.7320113812082225,2.2833595471316874,942,22.745815295911065,0.34260263023344867,0.3232726654610789,0.5763621683008697,9.422374639953972,32.16818993586504
1,0.8193932258498521,0.848601303850375,0.0009178228759235071,0.43615460793650707,0.6979318711668225,2.704956368609255,920,20.252671743930254,0.2139787231067824,0.2830308613749624,0.4894956577116517,6.8650524219339655,27.117724165864217
1,0.8308710017984797,0.7665082571969865,0.00020148135039599156,0.7352248486204034,0.7077536884577342,2.489816995716905,850,22.908974767679094,0.3945074057469784,0.40681971190519856,0.685206349367672,11.86533467019849,34.774309437877584
1,0.6373783733978472,0.9618816290213411,0.011506165053706233,0.1469881740124664,0.6432924874365525,3.095096866728625,776,17.97949047285088,0.1236704511280777,0.3089884224000337,0.5125675235102383,6.4522639703834965,24.431754443234375
1,0.8268199033457796,0.7666283849260119,0.004760979503728354,0.8667715207712271,0.8553581705266707,2.931403197800074,714,18.386470537115876,0.1972808866691125,0.40111857513437604,0.6907369997314918,9.891364615349804,28.27783515246568
