model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-859.4953844395842,1730.9907688791684,0.0,0.7310589745403746
Cell_num_prolif_cst_shed,7,-859.4953864532491,1732.9907729064983,2.000004027329851,0.26894102545962545
no_prolif_no_shed,5,-976.5274375135996,1963.0548750271992,232.06410614803076,2.963957956807062e-51
