model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-1268.3769206106676,2548.7538412213353,0.0,0.6263916350956793
Cell_num_prolif_cst_shed,7,-1267.893688305216,2549.787376610432,1.033535389096869,0.3736083649043207
no_prolif_no_shed,5,-1968.3109613536412,3946.6219227072825,1397.8680814859472,1.7932830371035344e-304
