step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,640.22,1.265048390309509,1.863408110274407
2,580.79,1.409971335692402,2.506110759018351
3,540.87,1.530804021035802,3.090038725837277
4,509.48,1.6438487303676883,3.6767669192276626
5,482.74,1.7546437703147748,4.318121602085732
6,458.57,1.8684660515879605,5.021629643311611
7,437.89,1.978572351708192,5.746385953972771
8,419.27,2.088571789039344,6.515336945424014
9,402.0,2.2031599836011857,7.378239952816619
10,387.08,2.3135297850279986,8.238601495612652
11,373.03,2.4268937567580955,9.171097516672978
12,360.4,2.5387167637991315,10.152660060353208
13,348.62,2.652959984173854,11.191558752903834
14,337.75,2.7703337957460956,12.338624626537749
15,327.42,2.8894075365785636,13.542755804786731
16,317.71,3.0096772504328912,14.831205293041059
17,308.16,3.137963379361951,16.27831105966373
18,299.5,3.266343478992389,17.78212938825021
19,291.52,3.3954440487709663,19.34161972521568
20,283.19,3.536748953653127,21.11374917538298
21,275.48,3.6761907175018513,22.921838071038046
22,268.86,3.808782828231315,24.765919603240803
23,262.24,3.9491329610922365,26.747863769577588
24,256.25,4.085794804135548,28.72068404248559
25,250.42,4.227774214835887,30.968020309325585
26,244.65,4.37646760345141,33.28342913124408
27,239.23,4.526816120870077,35.78858493271302
28,234.19,4.675636982080803,38.25778394440064
29,229.08,4.835711681904046,41.04746454618221
30,223.94,5.002021431722289,44.049373704660276
31,219.34,5.165223861121557,47.21597532999398
32,214.88,5.3291107210777815,50.40614097598282
33,210.51,5.501358937421582,53.87945859799951
34,206.39,5.674463454397097,57.61246910605275
35,202.41,5.850066915253274,61.37029534285247
36,198.64,6.0268341285192575,65.31212680296838
37,194.96,6.212701136746818,69.46018738144471
38,191.06,6.407280700586066,73.85098443523671
39,187.44,6.603406171864453,78.8249746983609
40,183.91,6.807091484683877,83.6832420147804
41,180.36,7.0142948742090345,88.81611232220652
42,177.09,7.220702681877072,94.16519860169336
43,173.97,7.431817673762018,99.88416288364516
44,171.05,7.641190955106169,105.60239816735644
45,168.36,7.850289156952194,111.6330094026036
46,165.81,8.062613263802682,117.87937668119079
47,163.12,8.288786370185543,124.8986806026257
48,160.64,8.510502505667414,131.78259571329625
49,158.18,8.739129637379142,138.9009007371174
50,155.94,8.959917334205691,146.6724473540442
51,153.69,9.191153119631723,154.74081938087886
52,151.52,9.42968830996467,163.1094554744205
53,149.21,9.688504488610812,172.29181403322295
54,147.02,9.941640667645304,181.3534965644429
55,144.96,10.194352662004896,191.18093029572924
56,143.1,10.435678170401637,201.024796004038
57,140.99,10.709815378515655,212.03521466329613
58,139.07,10.97911844594478,223.01778306314878
59,137.39,11.232734882322204,233.53900500964207
60,135.46,11.52106843832113,246.26166447025113
61,133.39,11.834932459398932,259.8701730575223
62,131.85,12.104684312421712,271.71571347274096
63,130.11,12.406227942251162,285.71626058763627
64,128.34,12.712060041054519,300.9901365091653
65,126.72,13.020214585127903,316.0961283408624
66,125.18,13.324729723030542,331.0169913461774
67,123.45,13.654820629905927,347.91413232332235
68,121.72,14.005315484745616,365.9873067640789
69,120.08,14.353395408241795,385.51055425320914
70,118.52,14.699647314794165,404.57908483273997
71,116.97,15.064317544442384,425.30337974454363
72,115.51,15.422448089203598,445.3050057792099
73,114.23,15.767468796354843,465.29556591106285
74,112.74,16.151333867595884,486.88847834527166
75,111.23,16.55345116114207,511.0878111760343
76,110.04,16.916237072320627,534.9020953491461
77,108.89,17.28994813888823,559.370494046439
78,107.39,17.722003245499675,588.0969920797912
79,106.18,18.11888976300135,616.7629015741783
80,104.84,18.54832764180659,645.539679512325
81,103.63,18.960901230878918,676.0012899594101
82,102.26,19.426387709930392,709.2154754043197
83,100.95,19.904305850757385,741.7808622251017
84,99.97,20.321797904082995,773.5426592032845
85,98.86,20.772087833391566,807.376286241745
86,97.85,21.216914333391333,841.7226284091441
87,96.58,21.734468712126855,880.7737983206188
88,95.56,22.202952310001024,918.2304943019875
89,94.72,22.644205202343848,954.813050408122
90,93.59,23.16389244518809,1000.0515984123579
91,92.52,23.695452685341106,1048.7824014018067
92,91.52,24.228255948592558,1098.4055341153553
93,90.67,24.721352289675398,1141.7763541585937
94,89.7,25.261296013909465,1190.471602946819
95,88.73,25.820269696213032,1243.6004411879167
96,87.87,26.350073603718528,1294.515818849498
97,86.96,26.910270917253587,1350.1830753356876
98,86.08,27.474369351046565,1405.119340937619
99,85.14,28.071572223145473,1465.5816752150986
100,84.41,28.616396314279697,1524.8119130277933
101,83.56,29.217508924484186,1583.8885410793548
102,82.7,29.833869404443092,1650.2561598418292
103,81.84,30.476892215672542,1721.2799146906013
104,80.89,31.15776209951201,1798.6135661348808
105,80.19,31.771642168541774,1868.3856119826241
106,79.39,32.430983082225886,1944.2275457481915
107,78.5,33.151639041481246,2028.167003196478
108,77.65,33.876153943837,2109.1350244851533
109,76.89,34.570479952995434,2197.7935469265294
110,76.25,35.22397324642646,2282.4899413851695
111,75.5,35.94429658311397,2374.2340411252703
112,74.75,36.683415602884914,2468.813994605121
113,73.99,37.443393864817004,2569.929184094081
114,73.31,38.18768381955022,2669.6127603234477
115,72.69,38.90794881778427,2765.2152221477118
116,72.16,39.5973159837709,2853.4528840258745
117,71.52,40.36499285530146,2961.2551733091454
118,70.92,41.12399268908643,3067.4518113345816
119,70.27,41.93546241579959,3177.38999669131
120,69.49,42.84054515013122,3310.893677099267
121,68.69,43.77950951525864,3457.7060522981283
122,68.04,44.64350967248976,3584.9365648825415
123,67.44,45.47795949642675,3710.280685179907
124,66.89,46.307945772278096,3843.975290542957
125,66.25,47.211866942855174,3986.635085251211
126,65.73,48.039532553770556,4118.406646448926
127,65.3,48.836971577095184,4257.400964309959
128,64.84,49.67621414353473,4393.7397351559675
129,64.33,50.539887649484555,4548.820627931103
130,63.8,51.444442960936136,4710.496436786601
131,63.4,52.27301958572188,4853.855584252053
132,62.95,53.137430263271874,5003.898954180585
133,62.52,54.01002652195949,5167.045654691626
134,61.94,55.03291243418128,5341.285853970925
135,61.48,55.95327459195372,5503.622691123821
136,60.94,56.9766384360058,5694.986815521983
137,60.49,57.93907835342293,5883.903106570128
138,60.01,58.935150940838675,6067.448474513629
139,59.48,60.001778361458356,6295.131675555152
140,59.03,60.998512922942815,6504.430688608967
141,58.55,62.030594290329276,6720.167661781891
142,58.11,63.05049888840491,6927.485560841099
