model,k,max_loglik,AIC,delta_AIC,akaike_weight
no_prolif_no_shed,5,-881.3152779693944,1772.6305559387888,0.0,1.0
Cell_num_prolif_cst_shed,7,-1040.1831962512447,2094.3663925024894,321.73583656370056,1.3675738092746866e-70
Cell_num_prolif_no_shed,6,-1352.4076521655813,2716.8153043311627,944.1847483923739,9.394786996353857e-206
