step,num_clusters,mean_cluster_size,mean_squared_cluster_size
71,94.87,15.608241984023744,486.3652657041169
72,91.39,16.384620648370085,551.1357175917993
73,89.17,16.97976217627187,597.5931426220162
74,87.68,17.456824848231857,639.5763369743237
75,86.23,17.94989276078848,683.3509329391669
76,84.96,18.42111177797458,720.6227253107478
77,83.78,18.885735960652514,757.3813830047053
78,82.59,19.366808684801267,798.4104161381048
79,81.67,19.79491811357094,834.9121870752103
80,80.65,20.26837047617269,876.4273535865906
81,79.85,20.70025512507068,915.3374702421507
82,79.01,21.1381936003444,957.35933445599
83,78.39,21.536637647051375,991.6705744931293
84,77.61,21.992783067961135,1033.8347260602275
85,76.91,22.43216824841262,1072.92768710405
86,76.09,22.923712954167886,1121.2571638259717
87,75.19,23.45048015207979,1175.5834681662288
88,74.59,23.904323072473627,1222.6313343398929
89,74.04,24.340824081210172,1266.709264463063
90,73.27,24.866409515143015,1322.2555394371427
91,72.65,25.339899318207145,1381.0302823940717
92,72.07,25.808460829291583,1438.8247938218672
93,71.43,26.313603793635053,1502.4333333834882
94,70.77,26.836841676229586,1561.6449333607866
95,70.16,27.34935587753435,1619.8769176193541
96,69.62,27.851249872907932,1689.351667382296
97,68.91,28.43424781316382,1756.7784835382317
98,68.4,28.950125540942427,1818.7955366870724
99,67.76,29.517545870738886,1889.4782141127898
100,67.24,30.060229215475996,1951.4933307406704
101,66.71,30.61940181708227,2022.1371262598052
102,66.2,31.178617455273006,2086.9560886078016
103,65.73,31.728006867248336,2156.0707836425713
104,65.41,32.20535090986111,2222.1983837779517
105,65.02,32.7187189289255,2295.26757584597
106,64.46,33.34362844925909,2388.2534229932617
107,63.96,33.953861355309954,2463.7560459223982
108,63.49,34.55255057683737,2550.341238055351
109,62.93,35.21106262699986,2647.054950866501
110,62.44,35.83936014350831,2745.6838075635123
111,61.99,36.460913457855106,2833.9605064175657
112,61.61,37.05244797720936,2920.769826138228
113,61.19,37.67503508226134,3012.3947055168596
114,60.92,38.2132252896723,3102.6315299030157
115,60.55,38.82144193662789,3191.6904577985088
116,60.01,39.57290428691204,3308.368439541143
117,59.71,40.1512789758213,3399.5376410976246
118,59.38,40.775657317543846,3498.349926944103
119,58.91,41.5003943112678,3614.3320368182367
120,58.48,42.212143169539324,3759.853811684725
121,58.02,42.95252488153866,3877.8986418575705
122,57.68,43.624571999209564,3998.3208365879377
123,57.3,44.344642649452005,4118.970612033166
124,56.77,45.18244855167209,4283.382647472511
125,56.39,45.912636102402054,4404.643621342786
126,55.99,46.676064261346866,4541.150719959923
127,55.53,47.48313199966902,4696.051495626808
128,55.17,48.23504400528981,4835.265087610688
129,54.74,49.04465439983141,4997.739268809415
130,54.26,49.93381152481818,5151.742503943238
131,53.91,50.71041277360601,5301.454605800464
132,53.57,51.498866836340106,5456.906593730756
133,53.29,52.23155104516435,5598.310664642736
134,52.96,53.03076079504178,5756.386519578796
135,52.59,53.8785338724936,5928.975002670152
136,52.27,54.702637394238394,6085.0553199452725
137,51.93,55.56613969823941,6269.565780185933
138,51.53,56.47661429466631,6471.251963183467
139,51.26,57.26535227246035,6637.877034383405
140,51.03,57.99807391666306,6808.763012182845
141,50.65,58.92777101959221,7019.683064829604
142,50.36,59.78241501153678,7190.299179856051
143,49.99,60.75102183861769,7424.122832131151
144,49.74,61.60282487201124,7622.017416206054
