time_min,step,agent_id,x,y,radius,size,speed
12.0,12,1,1277.1106027074593,687.2898558701819,14.092749536269185,6.0,0.49999999999999994
12.0,12,4,113.03290891537006,880.4293576192656,11.185422719499034,3.0,0.5
12.0,12,6,334.70206272572,970.3686249569006,9.77136677757192,2.0,0.5
12.0,12,7,1100.1593748380367,39.4501185229996,11.185422719499032,3.0,0.49999999999999994
12.0,12,8,308.0362091630145,876.5197004112532,11.185422719499032,3.0,0.5
12.0,12,11,433.73747808105713,448.3735430472508,7.755538950942392,1.0,0.5
12.0,12,12,406.6254878311194,940.2744876545542,9.77136677757192,2.0,0.49999999999999994
12.0,12,15,852.2828060685508,903.3669931661537,7.755538950942392,1.0,0.49999999999999994
12.0,12,16,1082.503082968851,219.59646505930326,7.755538950942392,1.0,0.5
12.0,12,18,880.3508125879789,549.1617244547763,7.755538950942392,1.0,0.5
12.0,12,19,1096.3313117276114,410.3331716231928,7.755538950942392,1.0,0.5
12.0,12,20,58.87204902699264,823.72008878432,7.755538950942392,1.0,0.49999999999999994
12.0,12,21,451.6371248316696,861.7092898095784,7.755538950942392,1.0,0.5
12.0,12,22,182.41905481174993,999.69759093667,7.755538950942392,1.0,0.5
12.0,12,25,1310.4886567611263,692.9886551163945,7.755538950942392,1.0,0.5
12.0,12,26,376.6112157113085,64.80422320450715,7.755538950942392,1.0,0.5
12.0,12,27,948.6823069853384,384.30740937103224,7.755538950942392,1.0,0.5
12.0,12,28,1255.7941367466474,48.62431890080546,7.755538950942392,1.0,0.5
12.0,12,29,956.7753938819719,940.539788559655,7.755538950942392,1.0,0.5
12.0,12,30,465.31691693346033,775.8652155822609,7.755538950942392,1.0,0.49999999999999994
12.0,12,31,144.6004749329196,531.7901598789879,7.755538950942392,1.0,0.5
12.0,12,32,654.7684571200257,694.1783665054835,9.77136677757192,2.0,0.5
12.0,12,33,990.8080660315532,650.9171147394802,7.755538950942392,1.0,0.49999999999999994
12.0,12,36,484.66144388279747,474.20618877222097,7.755538950942392,1.0,0.5
12.0,12,37,31.274858291660056,873.9466698727182,7.755538950942392,1.0,0.5
12.0,12,39,979.0693669785082,490.653588039074,7.755538950942392,1.0,0.5
12.0,12,40,539.0214426557,795.9113496830631,9.77136677757192,2.0,0.5
12.0,12,41,650.0243167654506,932.2941471510106,9.77136677757192,2.0,0.5
12.0,12,42,962.5150649074957,1010.4166188786503,9.77136677757192,2.0,0.5
12.0,12,43,246.1201055885321,782.1092474553772,7.755538950942392,1.0,0.49999999999999994
12.0,12,44,573.4834321562956,1002.3010312092238,7.755538950942392,1.0,0.49999999999999994
12.0,12,46,1200.0390042534136,231.6168699063401,7.755538950942392,1.0,0.5
12.0,12,47,870.1439376709263,614.0239750493143,7.755538950942392,1.0,0.5
12.0,12,48,522.9067367324581,761.4721801697973,7.755538950942392,1.0,0.49999999999999994
12.0,12,49,238.925898397841,428.42845241060525,9.77136677757192,2.0,0.5
12.0,12,50,618.4445621245784,462.4506388584941,7.755538950942392,1.0,0.5
12.0,12,52,539.8651768108904,678.6839741906748,7.755538950942392,1.0,0.5
12.0,12,56,438.86370591739586,205.80408234435276,7.755538950942392,1.0,0.5
12.0,12,57,431.1172371163553,84.92852639182229,7.755538950942392,1.0,0.49999999999999994
12.0,12,61,527.2584522753284,1024.2622616601195,7.755538950942392,1.0,0.5
12.0,12,62,832.5933465924804,494.25713694526854,7.755538950942392,1.0,0.5
12.0,12,63,1273.6191973591322,69.91205665285229,11.185422719499034,3.0,0.49999999999999994
12.0,12,64,1166.330678823007,428.8055593080948,12.311150689306299,4.0,0.5
12.0,12,65,788.7694031372878,615.715719958325,9.77136677757192,2.0,0.5
12.0,12,66,1331.166171235986,915.9559070707082,9.77136677757192,2.0,0.5
12.0,12,68,646.2793950223413,979.0603968196887,7.755538950942392,1.0,0.5
12.0,12,70,358.12184065460514,634.9744370588996,7.755538950942392,1.0,0.5
12.0,12,71,1263.8410034277995,966.0784999771734,7.755538950942392,1.0,0.5
12.0,12,72,113.0846675950069,571.3333113409699,7.755538950942392,1.0,0.5
12.0,12,73,183.4931662722667,666.1692871927459,7.755538950942392,1.0,0.5
12.0,12,74,656.0101587822974,998.2791629958788,7.755538950942392,1.0,0.5
12.0,12,75,821.2959725788153,840.0083548589955,11.185422719499034,3.0,0.5
12.0,12,77,604.3826393645945,571.1175313544943,7.755538950942392,1.0,0.5
12.0,12,80,363.96542115791965,880.919424496482,7.755538950942392,1.0,0.5
12.0,12,85,457.7904066602709,35.23951649556412,7.755538950942392,1.0,0.5
12.0,12,86,171.34896172018983,779.1759027614145,7.755538950942392,1.0,0.49999999999999994
12.0,12,87,699.0220178723856,12.099549925946539,9.77136677757192,2.0,0.5
12.0,12,88,578.5101036627537,448.23582746712947,7.755538950942392,1.0,0.5
12.0,12,89,793.4533068297513,552.2527814771626,7.755538950942392,1.0,0.5
12.0,12,90,804.4958941152355,18.913298866335246,7.755538950942392,1.0,0.49999999999999994
12.0,12,91,107.87347571228855,837.8550033143806,7.755538950942392,1.0,0.5
12.0,12,92,422.7858258358405,648.9798891512227,9.77136677757192,2.0,0.5
12.0,12,93,462.05022112793887,114.62103989091086,7.755538950942392,1.0,0.5
12.0,12,94,945.8956272933647,183.8391407929096,7.755538950942392,1.0,0.5
12.0,12,95,1040.149577387089,389.85112921161783,7.755538950942392,1.0,0.5
12.0,12,96,1323.6747811664522,1018.3571327323579,7.755538950942392,1.0,0.5
12.0,12,98,895.5732272810607,852.7008798681568,7.755538950942392,1.0,0.49999999999999994
