time_min,step,agent_id,x,y,radius,size,speed
47.0,47,10,146.55562069186357,725.3376129558942,13.26178505962571,5.0,6.999999999999999
47.0,47,14,1278.749245884573,548.5463498930264,16.708802155803774,10.0,6.999999999999999
47.0,47,18,856.9130453778133,118.93277973772703,7.755538950942392,1.0,7.0
47.0,47,20,218.90032762457167,898.7643770977111,11.185422719499034,3.0,6.999999999999999
47.0,47,23,145.24291267912483,371.08169327673346,16.708802155803774,10.0,7.0
47.0,47,25,732.9694671407834,282.11281346430104,11.185422719499032,3.0,7.000000000000001
47.0,47,26,784.9976724252982,157.40208196147,7.755538950942392,1.0,7.0
47.0,47,29,815.3349496898036,836.8528628321724,7.755538950942392,1.0,7.000000000000001
47.0,47,30,595.747270035614,907.6131264356713,12.311150689306295,4.0,6.999999999999999
47.0,47,35,1313.9883583918947,63.773827767715254,17.248164218530714,11.0,7.000000000000001
47.0,47,40,949.5390399359171,171.89217198047268,11.185422719499032,3.0,6.999999999999999
47.0,47,46,156.8770139787447,873.406391688398,13.26178505962571,5.0,7.0
47.0,47,47,844.1485039025579,543.8761557062081,12.311150689306295,4.0,7.0
47.0,47,48,667.5558045299224,194.6566706312584,9.77136677757192,2.0,7.0
47.0,47,51,905.9199177158492,568.4486675451058,9.77136677757192,2.0,7.0
47.0,47,52,1044.025573775032,911.1311610237187,7.755538950942392,1.0,7.000000000000001
47.0,47,56,1264.018180826494,439.6512389791831,18.235867757320285,13.0,7.0
47.0,47,58,5.078956261269587,704.4869380260177,16.70880215580377,10.0,7.000000000000001
47.0,47,59,1200.0118489146128,460.80792704953257,7.755538950942392,1.0,7.0
47.0,47,60,859.9304833313881,647.9304981389048,9.77136677757192,2.0,7.000000000000001
47.0,47,63,998.6919522950242,218.29541968777943,16.132171110904196,9.0,7.000000000000001
47.0,47,66,1221.043666285145,165.82935656927924,14.835812298463557,7.0,7.0
47.0,47,68,416.9359528230859,898.4323093133352,12.311150689306299,4.0,7.000000000000001
47.0,47,71,895.2044153785681,637.8573157143007,11.185422719499032,3.0,7.0
47.0,47,74,1160.6137318104113,512.4501968561341,14.835812298463559,7.0,7.0
47.0,47,76,1219.179695123252,955.7347332473319,12.311150689306297,4.0,7.000000000000001
47.0,47,79,804.4297498611718,35.86248590958843,18.2358677573203,13.0,7.000000000000001
47.0,47,87,237.0387416301039,874.1974217613722,7.755538950942392,1.0,7.0
47.0,47,99,194.51887831908687,250.45466270722414,9.77136677757192,2.0,7.000000000000001
47.0,47,100,645.7831824723675,993.4650681634215,11.185422719499032,3.0,6.999999999999999
47.0,47,102,292.1622093194811,36.63540218110283,11.185422719499034,3.0,6.999999999999999
47.0,47,105,205.12721301364564,782.0630645466539,16.132171110904203,9.0,7.0
47.0,47,112,878.646940350317,312.4463750990007,16.132171110904203,9.0,7.000000000000001
47.0,47,113,322.551548595737,294.23086449164765,15.511077901884777,8.0,6.999999999999999
47.0,47,117,670.4302801995157,127.01355659696219,7.755538950942392,1.0,7.000000000000001
47.0,47,119,1328.4291942242166,920.9226779527489,17.248164218530714,11.0,7.000000000000001
47.0,47,120,848.1158463491164,596.822744820399,12.311150689306297,4.0,7.0
47.0,47,125,335.13366242448654,967.7638578448076,7.755538950942392,1.0,7.0
47.0,47,126,741.9746180018113,715.2969148197635,14.83581229846356,7.0,7.000000000000001
47.0,47,134,386.0970212827993,15.842958404285506,9.77136677757192,2.0,7.0
47.0,47,139,397.021802175594,53.76740048683941,13.261785059625714,5.0,7.0
47.0,47,140,965.4872017401416,814.5002308865434,9.77136677757192,2.0,6.999999999999999
47.0,47,144,943.67874519687,40.59267617576669,16.132171110904203,9.0,6.999999999999999
47.0,47,150,1079.9594130915373,19.921078593820585,9.77136677757192,2.0,7.000000000000001
47.0,47,151,211.12234756737953,654.414066636002,7.755538950942392,1.0,7.0
47.0,47,152,662.6890944726786,362.5524779653243,7.755538950942392,1.0,6.999999999999999
47.0,47,154,145.38462152390736,8.725116832711347,18.235867757320296,13.0,6.999999999999999
47.0,47,162,727.1572381074155,529.0922172851537,11.185422719499034,3.0,7.0
47.0,47,164,121.3526500114081,826.7196134119538,9.77136677757192,2.0,6.999999999999999
47.0,47,171,639.252165120023,382.53250620199077,9.77136677757192,2.0,7.0
47.0,47,173,262.09015180090125,996.6479664271495,9.77136677757192,2.0,7.0
47.0,47,175,457.68320110962964,428.22171458288767,7.755538950942392,1.0,7.0
47.0,47,180,429.5888982698401,207.8603600902417,12.311150689306299,4.0,7.0
47.0,47,182,290.6229269858152,217.3772110793182,9.77136677757192,2.0,7.0
47.0,47,184,306.60474535007046,779.321447099749,7.755538950942392,1.0,6.999999999999999
47.0,47,194,1251.740593472244,120.08314075770559,14.83581229846356,7.0,7.0
47.0,47,196,1216.218147452217,26.169426781546427,16.132171110904203,9.0,7.0
47.0,47,200,150.95259945112502,447.4276122851186,15.511077901884775,8.0,6.999999999999999
47.0,47,205,891.43628192552,221.92430726694982,18.691952207123485,14.0,7.0
47.0,47,206,399.921578632556,1021.9518164937913,14.092749536269185,6.0,6.999999999999999
47.0,47,208,1000.147695893235,710.4475128123264,12.311150689306297,4.0,7.0
47.0,47,209,502.7413437578958,577.2190794527486,7.755538950942392,1.0,7.0
47.0,47,214,46.058508497409086,327.8006301423837,7.755538950942392,1.0,7.0
47.0,47,215,790.7203524526052,761.7701681659663,13.261785059625709,5.0,7.000000000000001
47.0,47,231,767.862321404413,357.6285320730212,9.77136677757192,2.0,7.000000000000001
47.0,47,232,96.99780799639859,570.5562571515327,18.69195220712347,14.0,7.000000000000001
47.0,47,237,13.884686670642939,16.449428375375458,20.694892923421936,19.0,7.000000000000001
47.0,47,238,1157.6658732596936,44.40322732548411,9.771366777571922,2.0,6.999999999999999
47.0,47,242,1112.382317933287,899.5652852047677,18.23586775732029,13.0,7.000000000000001
47.0,47,245,459.4015718938849,744.0472383959466,20.694892923421943,19.0,6.999999999999999
47.0,47,246,565.0315157589516,483.76144860270955,12.311150689306295,4.0,6.999999999999999
47.0,47,249,535.391777927151,870.1733470318851,11.185422719499032,3.0,7.0
47.0,47,252,1305.7904370990202,233.0339657772201,12.311150689306297,4.0,7.000000000000001
47.0,47,260,682.9358346930024,526.2946025261334,14.092749536269185,6.0,7.0
47.0,47,263,481.85201007397603,904.93008344095,13.261785059625714,5.0,7.0
47.0,47,268,956.2363660888275,746.2301547108987,7.755538950942392,1.0,7.0
47.0,47,273,804.3181383444283,691.6812029934738,7.755538950942392,1.0,6.999999999999999
47.0,47,278,1125.7640965861733,946.7490380707214,7.755538950942392,1.0,7.0
