S0,S1,S2
384.65,4.0744895013123354,29.819838582677164
377.15,4.2073588718938035,31.64966928482844
362.05,4.342732563798104,33.60229108675764
355.15,4.513234803461579,36.13537847982484
348.05,4.715187297327518,38.35658615677066
336.1,4.873366372104131,40.99552700065061
329.1,5.0312372996161665,44.04074303150256
317.1,5.164390871408833,47.721985753231905
309.05,5.299089053803339,51.91869757037221
304.0,5.405276231207542,55.299027243463925
298.0,5.5461157455683,58.195884106818774
293.0,5.726708526107072,62.0871570881226
285.1,5.892773078940466,65.27339334107627
278.0,6.151739077373688,70.70966515883273
274.05,6.336115408959842,75.58700970797777
269.05,6.476433299338092,78.29840622312877
264.05,6.741428513436714,86.09469026548673
259.05,6.809572072072071,89.35419646103503
255.0,6.942680847608996,93.77929121041728
250.0,7.090393133997784,97.76066713814238
246.0,7.300086695179748,104.95445497630331
239.05,7.528076923076923,108.66061363636362
235.0,7.613391984359726,119.00548924731181
231.05,7.814129960155013,127.96303326493141
228.0,8.101019640739349,135.15806532944868
225.05,8.22876404494382,142.38630208333333
222.0,8.414741161616162,146.22008021390374
219.05,8.592432756079587,153.1918169800235
216.05,8.783511183456925,160.89892468083775
213.1,9.074548701298701,170.53190961337512
212.0,9.294850702876492,176.39928407224957
202.34999999999997,9.4173008633895,184.2968858985326
201.14999999999998,9.697156275805119,191.60615133369623
200.05,9.927855648188128,200.2875
195.25,10.22937924101533,210.78145833333332
195.25,10.548887587822014,219.92025089605735
190.29999999999998,10.793492839281654,229.30893675860563
188.14999999999998,10.97664845107122,250.875625
184.34999999999997,11.375487288135593,260.26753527209905
183.14999999999998,11.638048245614034,275.63924349881796
180.34999999999997,12.020804089105889,300.1298582460594
178.14999999999998,12.490032679738562,323.9726851851852
176.05,12.858219532158703,334.4311107505948
174.05,13.40697026899481,368.54124746637183
172.14999999999998,13.726985188724319,385.3275457875458
167.2,13.910413752913753,413.2000329597891
167.05,14.212598401717557,428.1707747993119
164.1,14.395819701926571,455.8511111111111
162.1,14.888122605363984,473.8630268199233
161.05,15.386663980660757,507.72284064278534
160.0,15.81467467276655,541.776912568306
157.1,16.077996668588632,559.8298129284386
156.1,16.539534120734906,590.482342519685
