S0,S1,S2
301.95,2.547136723256401,11.235276692355006
293.95,2.630480552303167,12.091960145113541
288.75,2.742958192090396,13.045513102096674
282.95,2.8198212943240195,14.177491941372372
273.75,2.9023816155988857,15.590169100475508
267.95,3.0137734210864813,16.773739341407186
262.9,3.185890261627907,17.98563590116279
256.85,3.290250372300819,19.204264705882352
248.9,3.420892758430072,20.28367252954558
242.0,3.5451822556875747,21.885819632495163
235.95,3.637725752508361,23.685535117056855
233.9,3.805965887650625,26.047667731629392
227.0,3.9288723521537126,27.632676274278854
224.95,4.030432363478449,30.628556104633958
218.0,4.244346264367817,33.82782321354812
212.0,4.357557471264368,36.135789473684206
207.85,4.511539190897598,38.24031552851025
201.95,4.693268268268268,41.61975497159091
197.0,4.898561144899151,43.78037512869869
194.0,5.017428003098155,46.22659220532319
191.95,5.149743990619504,50.973466967814794
187.95,5.300674492843168,54.10302537952641
182.95,5.540300704352537,58.076586024594874
178.95,5.675359377642483,61.95202385484076
173.9,5.79781512605042,65.39545621330724
167.9,6.038261853823573,71.89382292687273
162.95,6.131035353535354,76.86623496865448
159.95,6.326580577305131,83.62122448979592
157.9,6.594752103436802,88.8806312117737
154.95,6.796436569459825,98.48299396681749
150.95,6.9527950622240065,102.37878643551153
146.95,7.133402457757297,107.77307036247335
144.9,7.303646563814866,114.72112858980894
142.95,7.601076408971146,123.41071428571429
140.9,7.825734126984127,130.5583838619403
136.95,8.020413832888025,134.5414730631265
135.9,8.285223066432886,145.28304507337526
131.9,8.563091298097817,151.04768578878748
130.95,8.863158914728682,159.11777101645254
127.95,9.098571428571429,166.85321505376345
125.9,9.221500998003991,177.25751716330706
124.0,9.546479209270622,194.73300743281877
120.0,9.867869318181818,202.97061233206492
118.95,10.12649813419185,222.2033738057325
115.0,10.314739076991842,231.09884792626727
113.95,10.583589511754068,235.03470288624789
113.0,10.61260045924225,256.55457320833847
112.0,10.82352868751539,270.5552597281698
108.0,11.007364341085271,273.79925436867694
107.0,11.425250413907285,282.9865010351967
105.95,11.587328539823009,302.1950387596899
104.0,11.871473779385171,310.7892857142857
101.95,12.12936364167592,320.58409785932724
