name,PC0,PC1,PC2,PC3,PC4,PC5,PC6
adhesion,0.2785003979976611,0.3826395821301167,-0.4889914902637235,-0.05866592478430487,0.6272906720881511,0.3397606798259836,0.1566499389616234
fragment_rate,-0.06187157361754192,-0.12562424665093036,-0.18145800151351807,0.9710632809125413,0.06448346520798931,-0.01685917063252068,-0.007563482129300053
init_n_clusters,-0.5318791691437261,0.3801914243661432,0.1766948452070511,0.025351123037919785,0.27914067209153764,-0.473902526536332,0.48804934487627555
merge_prob,0.11561084879497936,-0.2788815632934767,0.7297252873201467,0.08497742244557646,0.45633872914175594,0.3644572367631078,0.16752592298570987
prolif_rate,0.568773799020614,-0.3682241154506989,-0.1257616651411374,-0.033126886031331466,-0.0613045695942022,-0.4013660245553721,0.5992837753773164
speed_meanlog,-0.4929450723191957,-0.39606752442877485,-0.3057056677780276,-0.11603286018493465,-0.17334592233328416,0.4946212867790482,0.4674580897687413
speed_sdlog,0.23632528216210563,0.5683542647218539,0.23445319602958567,0.1765490208043262,-0.5313912737831044,0.3480242286406311,0.36261326966107094
