S2
27.80868945868946
30.162689302753094
31.75307446331826
34.54213140779433
36.916010476512334
38.56878646616541
41.84121503801353
44.54927884615385
47.04886236304781
49.253462500000005
52.96428297440955
57.52542735042735
59.989553882695475
63.47746891885956
66.76737086595229
70.49023560158368
75.10613812016952
80.88668496911461
85.94393417527745
89.13787878787878
96.2983268566494
102.69892209839017
107.78799975012492
114.25106578082286
121.00529240380861
125.81529066287594
136.93471191791633
144.77501293517628
154.03286607142854
161.2376113505747
169.36937381404172
175.9447130030463
185.9089299030574
198.68054838709676
204.39779180550994
216.76241438356166
232.4797523069451
246.4749392791217
258.03856065832264
269.71264302059495
287.00526455026454
296.56757852077
317.78749119097955
343.5733946608946
362.58959338842976
371.0000260416667
407.80608394573204
426.474342489772
452.4224683093576
472.32013867488445
497.1574196984593
521.3225235849055
556.8940827190826
