S0
343.1
334.15
328.2
323.1
318.15
313.1
303.1
297.05
289.0
283.15
278.05
272.0
267.0
262.05
252.39999999999998
245.34999999999997
243.0
239.1
236.05
231.05
226.05
223.0
217.1
214.1
212.0
207.05
203.05
200.05
198.05
195.05
192.05
189.05
185.1
181.05
179.0
176.05
174.05
172.0
170.0
167.05
163.05
163.05
161.05
157.05
156.05
154.0
152.0
149.0
147.05
146.05
145.0
142.05
140.0
