step,num_clusters_mean,num_clusters_lower_95,num_clusters_upper_95,mean_cluster_size_mean,mean_cluster_size_lower_95,mean_cluster_size_upper_95,mean_squared_cluster_size_mean,mean_squared_cluster_size_lower_95,mean_squared_cluster_size_upper_95
1,679.96,665.475,699.5749999999999,1.1908524579440298,1.15501631929826,1.2169875776397516,1.6058214495591068,1.482056895797653,1.7039891248405648
2,620.32,604.0,642.525,1.32118364105653,1.2745827337780944,1.3561567194610729,2.1167143031623232,1.9392181799683144,2.2730338707159903
3,579.63,558.0,603.0,1.4304104947722018,1.3755804311774462,1.475578688285408,2.605973606654141,2.3618159203980102,2.8462675948738516
4,546.58,525.475,570.0,1.5353259983552159,1.4685005767012687,1.5862501243657348,3.1197057436621742,2.770528455284553,3.459687265917602
5,518.83,500.0,542.0,1.6361079720267842,1.561619618913197,1.6934022279634413,3.664650243335308,3.2393747314138377,4.021438622754491
6,495.3,476.425,519.525,1.732616444448243,1.6518771142815118,1.7993855683114908,4.2139594992586265,3.7171527777777778,4.654447918960582
7,473.61,458.0,496.525,1.8321712441611695,1.7429582474226804,1.9030021834061135,4.81668108049892,4.221736373355229,5.404256077606357
8,453.96,438.475,476.525,1.9315000069970132,1.8305776971734418,2.008022235452475,5.458500982523932,4.805046347211312,6.139182232346242
9,436.63,419.475,461.525,2.0316233636319088,1.9169008810572687,2.1203065539112047,6.142255478906976,5.257734538957479,6.995549682875263
10,420.55,402.475,443.0,2.1335571829669613,2.0109231425824134,2.239095238095238,6.9051829104279,5.897479772744566,7.965145778460635
11,406.04,386.95,426.525,2.2346624862530624,2.11451623493877,2.3615949080771155,7.693595526907615,6.721427230046948,9.034798559011138
12,392.38,374.0,411.04999999999995,2.338501651498326,2.213782325331101,2.4638156334231804,8.531755543688213,7.476180155833217,9.898192436235707
13,379.12,361.475,399.09999999999997,2.448180975516708,2.304612408659002,2.568452412062928,9.497382570650894,8.242641203058925,11.062542444821728
14,367.47,350.475,386.0,2.554995545082058,2.412577826872866,2.699377094972067,10.45212259002826,9.137710053066039,12.519097994170238
15,356.79,340.0,372.575,2.659980754213082,2.5248661397246304,2.7786525892408247,11.418751483519877,10.016103603603604,13.46383667050801
16,346.52,329.0,366.0,2.770348623361629,2.601443538606657,2.89730825049974,12.511760731956736,10.79230462918789,14.688321203776546
17,336.28,321.0,353.09999999999997,2.8853950252826155,2.7156544566544567,3.023818875064503,13.675366534914742,11.976235059113941,15.900094075474387
18,327.34,312.0,343.04999999999995,2.995293380342435,2.8203752725007787,3.1419978193620364,14.783955515136096,13.03704133510168,16.982640128968253
19,318.29,301.0,335.525,3.116352275584088,2.9247935398086002,3.2697335635600626,16.108868574006987,14.080208333333333,18.38457792207792
20,310.08,293.475,327.575,3.2334977861481478,3.023833215921099,3.4192931438787117,17.46860563104278,15.171556561085973,20.125812499999995
21,301.54,286.0,319.525,3.361690379119401,3.1485547250034287,3.5506750235404896,19.010506832648872,16.26805667512564,22.471281296023562
22,294.22,278.425,312.0,3.4844017315453173,3.271916154637972,3.682800251350073,20.56748986065397,17.687291542584873,23.995132117017928
23,286.77,270.475,305.525,3.6155740621558703,3.37228447339848,3.848027667029117,22.31122303552182,19.30644123891595,26.180988394584134
24,280.19,264.475,300.0,3.7430433063792186,3.49825,3.964382373351839,24.017185862376166,20.552775510204082,27.780935251798564
25,273.86,259.425,291.525,3.8721095423025913,3.611321407752842,4.1316860465116285,25.86293464615195,22.36531307234432,30.541409903413307
26,267.26,251.0,282.525,4.012886610283953,3.7361084657410655,4.304722968590752,27.863983188362816,23.696324323243633,33.3692629759339
27,260.97,245.0,275.525,4.1566462272755516,3.86309963099631,4.479379282868526,30.021532737692965,25.292939583653403,36.689574829931956
28,254.77,240.0,269.525,4.304519466127981,4.009033234755668,4.624757168690261,32.294033327870814,27.292910447761194,38.36603585657371
29,249.22,233.475,264.04999999999995,4.450617530058745,4.13781880919169,4.80559462915601,34.618590598124726,29.52062148217636,41.04052689756816
30,243.96,228.95,260.0,4.59701194969579,4.260490311215502,4.961363636363636,37.15395090490295,31.022195100301794,44.58950962830273
31,238.78,225.0,257.525,4.748681221356948,4.31959369152633,5.080268733273862,39.77848062807159,33.00798076923077,47.42423245614035
32,233.87,219.475,252.0,4.902625302113469,4.455877976190476,5.240721726190476,42.47929468414075,35.20195035460993,50.64577615200246
33,229.09,214.0,244.52499999999998,5.060155416632813,4.663859914336105,5.402803738317757,45.41149235971522,38.27270397208803,54.29546380090497
34,224.69,210.0,239.0,5.21859615166872,4.83333687905542,5.637054716117216,48.496022723943305,40.96245178125709,58.672609316633704
35,220.83,206.425,234.0,5.365847500496269,4.995138195138195,5.77988346281909,51.35914132960754,42.205875,61.11822364058355
36,216.98,202.475,231.575,5.521599115688264,5.089371151334205,5.923868114966836,54.54138297167967,45.54776900933095,64.23687338501291
37,213.01,197.0,226.52499999999998,5.684985847824074,5.22290308370044,6.198730964467005,58.09541549552468,48.110350540806294,69.16994198694704
38,208.9,194.0,222.52499999999998,5.859019177617048,5.345277663512958,6.338273195876289,61.951154001417855,51.39562653562653,74.77843312992624
39,205.28,189.95,221.0,6.031815315541466,5.46469974078341,6.550719631548647,65.86014030955847,53.7692132460861,81.38445798251296
40,201.51,185.475,216.52499999999998,6.211942464926688,5.681544952210275,6.77055341055341,70.09313486793585,57.323398709036745,87.82172963301988
41,197.6,182.95,213.09999999999997,6.404387312961978,5.83950873827792,6.9753399915002126,74.5835177188022,61.01340483032293,90.76511929247222
42,194.22,178.475,209.04999999999998,6.592830890422957,5.96574100513992,7.197688535517044,79.32473602094507,65.10409679317446,95.06021754324655
43,191.2,177.0,206.575,6.769880319467326,6.124223709041002,7.335299625468164,83.78689261116831,68.5922569985425,100.70090314136125
44,187.93,174.475,203.575,6.964558345798877,6.229249589531817,7.549906331364704,88.63756475166936,71.70748117780528,105.75429651484417
45,184.72,170.0,200.0,7.167710771262418,6.419915105898827,7.776622604097819,94.0663860416661,74.3684255319149,111.4544575699132
46,181.85,167.9,197.52499999999998,7.362393666866596,6.550903782685961,8.03555243702081,99.41037707456866,77.30158067158067,119.52922367435845
47,178.91,166.475,193.52499999999998,7.567766259841328,6.736805886085991,8.303244089854973,105.2258492600283,86.34014840054066,124.68297979797978
48,175.78,162.475,188.52499999999998,7.789861032431321,6.937765957446809,8.49327785239772,111.47455137294934,91.85304389759177,131.4132839127471
49,173.09,160.0,186.0,8.001627930040309,7.146489952406134,8.710354488279016,118.03210952757952,97.09077897908544,143.87826704545455
50,170.37,157.475,184.52499999999998,8.218016627134986,7.306006006006006,8.891073649436455,124.62228768062504,100.17704954954955,151.02360525082042
51,167.59,155.0,181.52499999999998,8.444792603250654,7.582035425255764,9.17122141662019,131.82503751517473,105.33938504997828,162.3618873062421
52,165.33,153.475,180.52499999999998,8.655409494487827,7.776944930069931,9.492740061951471,138.45464014901347,109.87742042440318,171.6597913524384
53,163.17,152.475,178.575,8.86802449218837,7.868793162983426,9.690321939586646,145.64317292146006,115.45879602571596,178.8349673202614
54,160.62,150.0,175.0,9.1132473070413,8.116319682570785,9.955122244398074,153.66646986844245,120.35045099667774,190.3942052980132
55,158.3,146.475,172.52499999999998,9.346611840629892,8.28805333998006,10.33167808219178,161.6566188577217,125.99909676079734,198.0456563706563
56,156.15,145.0,169.52499999999998,9.583977024073354,8.525758136094675,10.470234502251603,170.30191150389302,134.70277990797547,206.91448742792323
57,154.01,143.475,167.0,9.825896503684099,8.753255125766222,10.791493055555554,179.06242849330116,140.1037101722481,221.15753569347314
58,151.63,141.0,165.52499999999998,10.093120098228773,8.972537878787879,11.026025558948094,189.1530549039383,148.15678430265388,233.91104609929076
59,149.23,138.0,163.0,10.368104020155679,9.220493586168432,11.364949479485608,199.92837649414025,153.3347164351852,244.67000077089114
60,147.23,135.95,161.52499999999998,10.626813856488061,9.48320868945869,11.763652832674572,209.79960713355948,166.4459384697044,259.927453886693
61,145.34,134.475,160.52499999999998,10.884922881544794,9.757201086956522,11.937190333996902,220.73989016415405,175.5265927419355,274.15987716526854
62,143.05,132.0,157.52499999999998,11.183247530988172,10.164930010465726,12.178037203687445,232.99312631719087,185.0952302631579,279.4321605644546
63,141.22,131.0,154.575,11.450359175032442,10.421454447035309,12.502862595419847,244.84679526996854,193.93395945945946,297.8249295190713
64,139.35,128.475,153.04999999999998,11.729182451839435,10.763963293650795,12.880073582848835,257.51067937012976,203.0042207792208,309.9470149253731
65,137.57,126.0,150.0,12.014274013998742,10.953253424657534,13.267515107123236,270.1899303623105,209.86818571106602,328.42793064678375
66,135.57,125.0,149.0,12.32297873736585,11.205344651705042,13.662566666666665,285.7238194794954,221.1630522543772,355.87712716869686
67,133.64,123.0,147.04999999999998,12.636985778193937,11.465296635930692,14.181451612903222,300.5029031215814,228.22519508945564,396.4544450844853
68,132.02,121.475,144.04999999999998,12.929181815038367,11.729361167002013,14.47060009329601,314.21697920004385,242.32161099691675,414.8369241972632
69,130.36,120.0,142.52499999999998,13.241509966291622,11.993536217303822,14.938555327868853,329.9267656984104,252.21181051265413,443.2965650826445
70,128.61,119.0,141.0,13.56888784639534,12.300845455022843,15.21333252309188,346.8068472676294,263.1966309997788,461.32190082644604
71,126.89,118.0,139.04999999999998,13.906398648036362,12.693612040133779,15.633474576271185,364.57828388877914,283.4508653846154,482.1950952209842
72,125.46,114.475,137.04999999999998,14.229105965912053,12.875,16.05319746376811,382.4142035659302,296.7469461697723,513.6751602564099
73,123.81,112.475,136.0,14.579182979274037,13.213387605042017,16.552702702702696,402.3630015090647,315.39021029411765,538.5841682199439
74,122.07,109.95,135.0,14.955724270771663,13.562034466805459,17.078731713364736,423.6281939019157,325.5521496183206,570.1200657079097
75,120.2,108.0,132.04999999999998,15.3545163363131,13.968811341330426,17.507052752293575,445.7450739242486,341.77243807903193,592.0612703873597
76,118.81,108.0,129.52499999999998,15.707651027386724,14.216700238051638,17.69712665647298,466.65423088347774,362.67927619047623,612.0704574413863
77,117.41,105.475,128.52499999999998,16.064528719730486,14.471952504960317,18.058177570093456,487.782434163765,375.37439516129035,644.2944639148493
78,116.02,104.475,126.52499999999999,16.439384288175223,14.828003174603175,18.68075920934411,511.84011429666816,388.0209882352941,682.8240115025161
79,114.83,104.0,125.0,16.791783288992146,15.04065,18.903199137311283,533.119188803235,399.6961627118644,703.4013878809869
80,113.65,102.475,123.0,17.15745095162477,15.354959682793549,19.259301437556154,557.032428344612,419.3177444148391,759.8369952830185
81,112.29,101.475,123.52499999999999,17.556901046816165,15.614276960784313,19.75783851276359,583.915198665695,440.8460945033751,773.4024669811316
82,110.92,100.475,123.0,17.97287719742029,15.837344632768362,20.301789794364048,614.0781074668566,457.9156355932203,838.0970687331527
83,109.61,97.95,120.52499999999999,18.386504764111503,16.26132387381182,20.623096356027354,644.4559069086661,479.5154347826087,892.5034466019413
84,108.43,97.475,120.0,18.797662549603736,16.615338983050847,21.328318903318902,675.1950422349489,494.4293918918919,941.7570384615383
85,107.32,96.0,119.52499999999999,19.20025825157174,17.009089756592292,21.73947769829581,705.3238246013206,510.8992173321234,971.1198577517844
86,106.18,95.0,118.52499999999999,19.625332561222585,17.278672316384178,22.264322916666664,735.8905124448833,531.0907874617737,1004.4064413265306
87,105.03,94.0,118.0,20.060571675346992,17.71210574797347,22.800881858902574,770.4444614038578,554.6561868686869,1037.0534962871286
88,103.84,93.475,116.0,20.511696347134784,18.13818058076225,23.255478723404252,806.5113743264965,581.0028809054274,1099.8302431610941
89,102.6,92.0,115.04999999999998,20.986802770138294,18.568267374517376,23.816146756469337,843.6284061702914,609.8913722884336,1147.3436477325852
90,101.2,89.95,113.57499999999997,21.513920418177836,18.890357545045045,24.474213286713283,884.8858477513163,634.8209905660378,1188.4619047619046
91,100.0,88.425,111.52499999999999,22.00916686495824,19.28068390325271,25.03103448275862,924.1958016408356,672.4834259259259,1235.4174149659862
92,98.79,87.0,111.0,22.522983434093497,19.601388888888888,25.617200374531834,970.4319177452696,702.1523867313915,1326.7262592018596
93,97.58,87.0,110.0,23.053953184128844,19.911735474006115,26.03349747474747,1014.8066066753388,713.5036542610571,1361.279700573751
94,96.61,85.475,109.52499999999999,23.541193485317987,20.390872421089757,26.780340383344345,1057.5051954301393,749.4982103218646,1442.5563691348973
95,95.65,84.475,107.04999999999998,24.027321670189732,20.77332637880987,27.34288793103448,1100.096432102001,767.8095033296338,1502.972498125937
96,94.7,84.475,105.52499999999999,24.532450297435865,21.303513513513515,27.80909090909091,1147.3136942785643,795.0099056603773,1565.4599062702002
97,93.68,84.0,105.0,25.07136531198351,21.6895202020202,28.41362269446672,1196.7820661252235,835.4977272727273,1637.5558237547893
