step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,679.96,1.1908524579440298,1.6058214495591068
2,620.32,1.32118364105653,2.1167143031623232
3,579.63,1.4304104947722018,2.605973606654141
4,546.58,1.5353259983552159,3.1197057436621742
5,518.83,1.6361079720267842,3.664650243335308
6,495.3,1.732616444448243,4.2139594992586265
7,473.61,1.8321712441611695,4.81668108049892
8,453.96,1.9315000069970132,5.458500982523932
9,436.63,2.0316233636319088,6.142255478906976
10,420.55,2.1335571829669613,6.9051829104279
11,406.04,2.2346624862530624,7.693595526907615
12,392.38,2.338501651498326,8.531755543688213
13,379.12,2.448180975516708,9.497382570650894
14,367.47,2.554995545082058,10.45212259002826
15,356.79,2.659980754213082,11.418751483519877
16,346.52,2.770348623361629,12.511760731956736
17,336.28,2.8853950252826155,13.675366534914742
18,327.34,2.995293380342435,14.783955515136096
19,318.29,3.116352275584088,16.108868574006987
20,310.08,3.2334977861481478,17.46860563104278
21,301.54,3.361690379119401,19.010506832648872
22,294.22,3.4844017315453173,20.56748986065397
23,286.77,3.6155740621558703,22.31122303552182
24,280.19,3.7430433063792186,24.017185862376166
25,273.86,3.8721095423025913,25.86293464615195
26,267.26,4.012886610283953,27.863983188362816
27,260.97,4.1566462272755516,30.021532737692965
28,254.77,4.304519466127981,32.294033327870814
29,249.22,4.450617530058745,34.618590598124726
30,243.96,4.59701194969579,37.15395090490295
31,238.78,4.748681221356948,39.77848062807159
32,233.87,4.902625302113469,42.47929468414075
33,229.09,5.060155416632813,45.41149235971522
34,224.69,5.21859615166872,48.496022723943305
35,220.83,5.365847500496269,51.35914132960754
36,216.98,5.521599115688264,54.54138297167967
37,213.01,5.684985847824074,58.09541549552468
38,208.9,5.859019177617048,61.951154001417855
39,205.28,6.031815315541466,65.86014030955847
40,201.51,6.211942464926688,70.09313486793585
41,197.6,6.404387312961978,74.5835177188022
42,194.22,6.592830890422957,79.32473602094507
43,191.2,6.769880319467326,83.78689261116831
44,187.93,6.964558345798877,88.63756475166936
45,184.72,7.167710771262418,94.0663860416661
46,181.85,7.362393666866596,99.41037707456866
47,178.91,7.567766259841328,105.2258492600283
48,175.78,7.789861032431321,111.47455137294934
49,173.09,8.001627930040309,118.03210952757952
50,170.37,8.218016627134986,124.62228768062504
51,167.59,8.444792603250654,131.82503751517473
52,165.33,8.655409494487827,138.45464014901347
53,163.17,8.86802449218837,145.64317292146006
54,160.62,9.1132473070413,153.66646986844245
55,158.3,9.346611840629892,161.6566188577217
56,156.15,9.583977024073354,170.30191150389302
57,154.01,9.825896503684099,179.06242849330116
58,151.63,10.093120098228773,189.1530549039383
