SSNND_med
22.317657621109575
22.540511112580372
22.502774717070707
22.294247595899627
22.760973832995962
22.89199873592861
22.686564416820012
23.023660977560695
23.382945439635563
23.376716675477475
23.593250888662197
23.65476347321056
23.822726698210033
23.830825894960988
23.67546837260533
23.706744881891712
23.587237515391724
24.055054085763377
23.84505153093261
24.09602437471186
24.050820957246803
24.11962110182001
24.180355583207472
24.10148764368965
23.872712905313183
24.092520455259788
24.72599361648726
25.23579901337873
25.895488875087118
26.201246241534722
25.76024519779902
25.567658382171093
26.235052884102487
26.262761119111016
26.533608029823508
26.098287159211832
26.04633036507834
26.054421282464
26.731812031323372
26.4914441426078
