SSNND_med
17.698168961880587
18.023215048020273
19.584374769643347
19.330504674654893
19.7651483435307
19.824253712639234
19.62795932172675
20.041311275475397
18.777951553772308
19.255728809229584
18.061556653911644
18.530386540035384
18.643933683606743
19.072342501039486
19.74428624190988
20.62465990246499
20.438263067481092
20.265004417410047
20.582061050595687
21.363109085282883
21.207250541165564
20.671272949429294
20.67152005771072
19.751752643753083
19.19921267329847
18.89585960113955
19.467272475839714
20.646138086259924
20.518042213120943
20.547996948715628
20.33277590848287
20.422548475822744
20.443081912860606
19.993510126140652
20.700084190029163
21.045765684633388
21.125070594691394
20.91019136024888
20.963638353469083
20.56475461585169
