SSNND_med
26.386423699540696
26.466669406967466
25.833311651340658
27.051316170329372
26.45136047375576
28.42359435684933
27.178753154666683
27.660584011707222
27.625053952374106
26.976308914262212
27.859199901077414
27.221474596702194
27.801474201054916
29.20069046824731
29.708927467699716
30.454005921310895
29.962539617381577
30.852480778238064
30.186801204048066
29.866286897727946
31.518787204317825
31.58414841583067
30.669263348029894
31.146002274818084
31.043126262156925
30.267602380607002
30.116761724724956
30.37264167553028
29.846303778075967
30.696662444355415
29.961032656266607
31.009274927979916
29.86527076659755
29.958026679196404
29.450991330754167
29.795251742945897
29.59316402806199
29.653532280696414
30.418689055064615
31.174399717261583
